VILLE_3;CHAT;CHIEN;VILLE;VILLE_2;COORDONNEES;LON;LAT;CODE POSTAL;CODE INSEE
MANVIEUX;8;36;Manvieux;manvieux;[-0.6586625483830291, 49.33772184497817];-0.658662548;49.33772184;14117;14401
MANY;62;35;Many;many;[6.527799557022327, 49.000887406682196];6.527799557;49.00088741;57380;57442
MANZAC-SUR-VERN;42;151;Manzac-sur-Vern;manzac sur vern;[0.5904797551639891, 45.08449412002841];0.590479755;45.08449412;24110;24251
MANZAT;124;348;Manzat;manzat;[2.940425409155, 45.944894561960034];2.940425409;45.94489456;63410;63206
MANZIAT;52;207;Manziat;manziat;[4.902427771548622, 46.36438305848206];4.902427772;46.36438306;1570;1231
MARAC;9;53;Marac;marac;[5.172101647040633, 47.93374151907774];5.172101647;47.93374152;52260;52307
MARAINVILLER;56;134;Marainviller;marainviller;[6.608238421189263, 48.5979947730405];6.608238421;48.59799477;54300;54350
MARAINVILLE-SUR-MADON;6;21;Marainville-sur-Madon;marainville sur madon;[6.162681750483967, 48.3969659004401];6.16268175;48.3969659;88130;88286
MARAIS-VERNIER;19;141;Marais-Vernier;le marais vernier;[0.464318330945644, 49.4380276828191];0.464318331;49.43802768;27680;27388
MARAMBAT;12;124;Marambat;marambat;[0.323828466494927, 43.77868759158213];0.323828466;43.77868759;32190;32231
MARANDEUIL;10;17;Marandeuil;marandeuil;[5.340817763322239, 47.34536188189969];5.340817763;47.34536188;21270;21376
MARANGE-SILVANGE;485;573;Marange-Silvange;marange silvange;[6.112380620359344, 49.215755032040875];6.11238062;49.21575503;57535;57443
MARANGE-ZONDRANGE;74;102;Marange-Zondrange;marange zondrange;[6.529439659478373, 49.11615171011838];6.529439659;49.11615171;57690;57444
MARANS;588;967;Marans;marans;[-0.97949623895113, 46.312033238442574];-0.979496239;46.31203324;17230;17218
MARANSIN;61;356;Maransin;maransin;[-0.253636034832288, 45.073022084971434];-0.253636035;45.07302208;33230;33264
MARANT;2;23;Marant;marant;[1.8403400921867341, 50.47091929252177];1.840340092;50.47091929;62170;62547
MARANVILLE;14;72;Maranville;maranville;[4.865640260312932, 48.13483325600285];4.86564026;48.13483326;52370;52308
MARANWEZ;3;20;Maranwez;maranwez;[4.341502889782823, 49.72769343403651];4.34150289;49.72769343;8460;8272
MARAT;119;202;Marat;marat;[3.688125488938539, 45.67289129763821];3.688125489;45.6728913;63480;63207
MARAUSSAN;404;1163;Maraussan;maraussan;[3.153789461496359, 43.370567072950024];3.153789461;43.37056707;34370;34148
MARAVAT;1;10;Maravat;maravat;[0.7651203088354681, 43.76047089569002];0.765120309;43.7604709;32120;32232
MARAY;21;91;Maray;maray;[1.871042108733505, 47.23562637345511];1.871042109;47.23562637;41320;41122
MARAYE-EN-OTHE;36;177;Maraye-en-Othe;maraye en othe;[3.865327383244376, 48.15230362894403];3.865327383;48.15230363;10160;10222
MARBACHE;147;228;Marbache;marbache;[6.090394264769187, 48.79023729198146];6.090394265;48.79023729;54820;54351
MARBAIX;21;114;Marbaix;marbaix;[3.836506552366637, 50.12805801683045];3.836506552;50.12805802;59440;59374
MARBEUF;35;112;Marbeuf;marbeuf;[0.962852626564145, 49.1542331428239];0.962852627;49.15423314;27110;27389
MARBEVILLE;1;20;Marbéville;marbeville;[5.021884882372172, 48.26259938662267];5.021884882;48.26259939;52320;52310
MARBOUE;104;179;Marboué;marboue;[1.307760719565636, 48.119643337921595];1.30776072;48.11964334;28200;28233
MARBOZ;191;662;Marboz;marboz;[5.243745349633364, 46.34343124969896];5.24374535;46.34343125;1851;1232
MARBY;1;22;Marby;marby;[4.4269448841328725, 49.835110590648185];4.426944884;49.83511059;8260;8273
MARCAIS;77;249;Marçais;marcais;[2.353130804894913, 46.69612859768597];2.353130805;46.6961286;18170;18136
MARCAY;158;357;Marçay;marcay;[0.225624915429315, 46.47060885886106];0.225624915;46.47060886;86370;86145
MARCE;53;181;Marcé;marce;[-0.300211738642093, 47.5822974995225];-0.300211739;47.5822975;49140;49188
MARCEI;6;50;;marcei;[0.037051122720538, 48.66839257194369];0.037051123;48.66839257;61570;61249
MARCELCAVE;123;224;Marcelcave;marcelcave;[2.570649591882285, 49.84838213293049];2.570649592;49.84838213;80800;80507
MARCELLAZ;130;127;Marcellaz;marcellaz;[6.357717800681091, 46.145255538631105];6.357717801;46.14525554;74250;74162
MARCELLAZ-ALBANAIS;136;191;Marcellaz-Albanais;macellaz albanais;[5.999663819278404, 45.87076664383336];5.999663819;45.87076664;74150;74161
MARCELLOIS;4;10;Marcellois;marcellois;[4.6155780792278875, 47.34881634488827];4.615578079;47.34881634;21350;21377
MARCELLUS;37;235;Marcellus;marcellus;[0.075926421979, 44.48023293513524];0.075926422;44.48023294;47200;47156
MARCENAIS;80;225;Marcenais;marcenais;[-0.34487342110732605, 45.05955963414348];-0.344873421;45.05955963;33620;33266
MARCENAT;176;188;Marcenat;marcenat;[2.8557754213551902, 45.316287571944216];2.855775421;45.31628757;15190;15114
MARCENAY;22;27;Marcenay;marcenay;[4.404619936223831, 47.86111451172886];4.404619936;47.86111451;21330;21378
MARCENOD;21;191;Marcenod;marcenod;[4.48177097510821, 45.572819953247176];4.481770975;45.57281995;42140;42133
MARCE-SUR-ESVES;14;52;Marcé-sur-Esves;marce sur esves;[0.659737945823312, 47.030526924858854];0.659737946;47.03052692;37160;37145
MARCEY-LES-GREVES;41;229;Marcey-les-Grèves;marcey les greves;[-1.3889745277282999, 48.70010070073995];-1.388974528;48.7001007;50300;50288
MARCHAINVILLE;72;96;;marchainville;[0.807483495493992, 48.59495437091381];0.807483495;48.59495437;61290;61250
MARCHAIS;14;104;Marchais;marchais;[3.8215014862599723, 49.58507075668743];3.821501486;49.58507076;2350;2457
MARCHAIS-EN-BRIE;49;77;; marchais en brie;[3.492681212827916, 48.89357861829296];3.492681213;48.89357862;2540;2458
MARCHAMP;29;82;Marchamp;marchamp;[5.549851811070733, 45.77384952663062];5.549851811;45.77384953;1680;1233
MARCHAMPT;48;93;Marchampt;marchampt;[4.561013573218917, 46.1084857601466];4.561013573;46.10848576;69430;69124
MARCHAUX;43;153;;marchaux;[6.12169829590924, 47.32247824652392];6.121698296;47.32247825;25640;25368
MARCHE-ALLOUARDE;6;25;Marché-Allouarde;harche allouarde;[2.864711347027007, 49.72387926998821];2.864711347;49.72387927;80700;80508
MARCHELEPOT;15;78;;marchelepot;[2.8666355741258798, 49.83103779331456];2.866635574;49.83103779;80200;80509
MARCHEMAISONS;17;44;Marchemaisons;marchemaisons;[0.314713654867793, 48.52271093513535];0.314713655;48.52271094;61170;61251
MARCHEMORET;73;68;Marchémoret;marchemoret;[2.751692813813683, 49.05285525242844];2.751692814;49.05285525;77230;77273
MARCHENOIR;59;96;Marchenoir;marchenoir;[1.410660624693199, 47.83405310445711];1.410660625;47.8340531;41370;41123
MARCHEPRIME;562;785;Marcheprime;marcheprime;[-0.8563425351568551, 44.70300545041224];-0.856342535;44.70300545;33380;33555
MARCHES;85;284;Marches;marches;[5.11537538180227, 44.9785812312591];5.115375382;44.97858123;26300;26173
MARCHESEUIL;13;62;Marcheseuil;marcheseuil;[4.372131135134328, 47.14497320216498];4.372131135;47.1449732;21430;21379
MARCHESIEUX;53;212;Marchésieux;marchesieux;[-1.307281283026784, 49.188608314305704];-1.307281283;49.18860831;50190;50289
MARCHEVILLE;103;149;Marchéville;marcheville;[1.24329723832206, 48.36384973444453];1.243297238;48.36384973;28120;28234
MARCHEVILLE-EN-WOEVRE;0;11;Marchéville-en-Woëvre;marcheville en  woëvre;[5.681648164885438, 49.08770818961317];5.681648165;49.08770819;55160;55320
MARCHEZAIS;67;116;Marchezais;marchezais;[1.5134714212488811, 48.774979674616134];1.513471421;48.77497967;28410;28235
MARCHIENNES;281;732;Marchiennes;marchienne;[3.263622168047227, 50.41428028398384];3.263622168;50.41428028;59870;59375
MARCIAC;65;230;Marciac;marciac;[0.156300856185064, 43.521249291000636];0.156300856;43.52124929;32230;32233
MARCIEU;6;25;Marcieu;marcieu;[5.695533346623932, 44.91752173155598];5.695533347;44.91752173;38350;38217
MARCIEUX;13;42;Marcieux;marcieux;[5.77861801494314, 45.61485557381458];5.778618015;45.61485557;73470;73152
MARCIGNY;90;205;Marcigny;marcigny;[4.039116012998311, 46.2756272512309];4.039116013;46.27562725;71110;71275
MARCIGNY-SOUS-THIL;2;12;Marcigny-sous-Thil;marcigny sous thil;[4.384522427109809, 47.39131076161985];4.384522427;47.39131076;21390;21380
MARCILLAC;130;553;;macillac;[-0.49891962305583903, 45.27410805164616];-0.498919623;45.27410805;33860;33267
MARCILLAC-LA-CROZE;17;36;Marcillac-la-Croze;marcillac la croze;[1.737894567744284, 45.03318467279701];1.737894568;45.03318467;19500;19126
MARCILLAC-LANVILLE;47;153;Marcillac-Lanville;marcillac   lanville;[0.018328908113491003, 45.857430400496334];0.018328908;45.8574304;16140;16207
MARCILLAC-SAINT-QUENTIN;35;160;Marcillac-Saint-Quentin;marcillac  st quentin;[1.199884318085624, 44.955699828822446];1.199884318;44.95569983;24200;24252
MARCILLAC-VALLON;73;207;Marcillac-Vallon;marcillac  vallon;[2.464879705846606, 44.47723613507765];2.464879706;44.47723614;12330;12138
MARCILLAT;33;130;Marcillat;marcillat;[3.033845944939357, 46.07755593641069];3.033845945;46.07755594;63440;63208
MARCILLAT-EN-COMBRAILLE;89;199;Marcillat-en-Combraille;marcillat en combraille;[2.634411183760586, 46.170162440422686];2.634411184;46.17016244;3420;3161
MARCILLE-LA-VILLE;29;145;Marcillé-la-Ville;marcille la ville;[-0.48057412183402304, 48.32466213289971];-0.480574122;48.32466213;53440;53144
MARCILLE-RAOUL;16;208;Marcillé-Raoul;marcille raoul;[-1.6139420087968621, 48.37439805108059];-1.613942009;48.37439805;35560;35164
MARCILLE-ROBERT;55;295;Marcillé-Robert;marcille   robert;[-1.353561624589768, 47.958471678825724];-1.353561625;47.95847168;35240;35165
MARCILLOLES;87;370;Marcilloles;marcilloles;[5.175650862593017, 45.34650477733135];5.175650863;45.34650478;38260;38218
MARCILLY;71;166;Marcilly;marcilly;[-1.24420816550202, 48.65399007503327];-1.244208166;48.65399008;50220;50290
MARCILLY-EN-BASSIGNY;37;76;Marcilly-en-Bassigny;marcilly en bassigny;[5.547947000451723, 47.88722078215715];5.547947;47.88722078;52360;52311
MARCILLY-EN-BEAUCE;19;38;Marcilly-en-Beauce;marcilly  en beauce;[1.003383648962465, 47.75857970874261];1.003383649;47.75857971;41100;41124
MARCILLY-EN-GAULT;34;300;Marcilly-en-Gault;marcilly en gault;[1.8708719225688761, 47.46269526736468];1.870871923;47.46269527;41210;41125
MARCILLY-EN-VILLETTE;283;796;Marcilly-en-Villette;marcilly en villette;[2.034292275559351, 47.77171204139744];2.034292276;47.77171204;45240;45193
MARCILLY-ET-DRACY;95;18;Marcilly-et-Dracy;marcilly & dracy;[4.495972628956995, 47.40538433940112];4.495972629;47.40538434;21350;21381
MARCILLY-LA-CAMPAGNE;103;289;Marcilly-la-Campagne;marcilly la campagne;[1.187476674531251, 48.82705405485186];1.187476675;48.82705405;27320;27390
MARCILLY-LA-GUEURCE;5;67;Marcilly-la-Gueurce;marcilly la gueurce;[4.304474721987811, 46.39582622202398];4.304474722;46.39582622;71120;71276
MARCILLY-LE-CHATEL;48;317;Marcilly-le-Châtel;marcilly le chatel;[4.028773282715158, 45.68889892065894];4.028773283;45.68889892;42130;42134
MARCILLY-LE-HAYER;85;275;Marcilly-le-Hayer;marcilly le hayer;[3.644193656932159, 48.33128150980725];3.644193657;48.33128151;10290;10223
MARCILLY-LES-BUXY;62;130;Marcilly-lès-Buxy;marcilly les bucy;[4.591818902832973, 46.72671634992946];4.591818903;46.72671635;71390;71277
MARCILLY-OGNY;11;59;Marcilly-Ogny;marcilly ogny;[4.402427968268991, 47.24859580764038];4.402427968;47.24859581;21320;21382
MARCILLY-SUR-EURE;471;427;Marcilly-sur-Eure;marcilly sur eure;[1.332872961613516, 48.82135846133681];1.332872962;48.82135846;27810;27391
MARCILLY-SUR-MAULNE;31;123;Marcilly-sur-Maulne;marcilly sur maulne;[0.22458699261709603, 47.54853210416235];0.224586993;47.5485321;37330;37146
MARCILLY-SUR-SEINE;79;138;Marcilly-sur-Seine;marcilly / seine;[3.710479734369366, 48.55536528659609];3.710479734;48.55536529;51260;51343
MARCILLY-SUR-TILLE;134;248;Marcilly-sur-Tille;marcilly s/tille;[5.128834125583275, 47.51251079087829];5.128834126;47.51251079;21120;21383
MARCILLY-SUR-VIENNE;35;122;Marcilly-sur-Vienne;marcilly sur vienne;[0.527587877221605, 47.04634832222493];0.527587877;47.04634832;37800;37147
MARCK;488;1755;Marck;marck;[1.949457652145191, 50.95391560792646];1.949457652;50.95391561;62730;62548
MARCKOLSHEIM;312;523;Marckolsheim;marckolsheim;[7.561018059729387, 48.14962223930124];7.56101806;48.14962224;67390;67281
MARC-LA-TOUR;12;39;;marc la tour;[1.852100293048419, 45.197726145824625];1.852100293;45.19772615;19150;19127
MARCLOPT;26;93;Marclopt;marclop;[4.221165373673813, 45.66398528455594];4.221165374;45.66398528;42210;42135
MARCOING;125;402;Marcoing;marcoing;[3.17343200113247, 50.11447498529635];3.173432001;50.11447499;59159;59377
MARCOLES;10;134;Marcolès;marcoles;[2.357269897922234, 44.7824610941064];2.357269898;44.78246109;15220;15117
MARCOLLIN;21;177;Marcollin;marcollin;[5.088389510329246, 45.31042473128088];5.08838951;45.31042473;38270;38219
MARCOLS-LES-EAUX;14;38;Marcols-les-Eaux;marcols les eaux;[4.389056953695699, 44.80585288873268];4.389056954;44.80585289;7190;7149
MARCON;73;227;Marçon;marcon;[0.52667314125354, 47.70503676847532];0.526673141;47.70503677;72340;72183
MARCONNE;105;267;Marconne;marconne;[2.032310541188725, 50.36618220958028];2.032310541;50.36618221;62140;62549
MARCONNELLE;46;235;Marconnelle;marconelle;[2.007111584487948, 50.36945296899908];2.007111584;50.36945297;62140;62550
MARCORIGNAN;116;250;Marcorignan;marcorignan;[2.91473054806699, 43.2247080876236];2.914730548;43.22470809;11120;11217
MARCOUSSIS;1117;1258;Marcoussis;marcoussis;[2.206213936611423, 48.646332188841505];2.206213937;48.64633219;91460;91363
MARCOUX;54;356;Marcoux;marcoux;[6.280078859390142, 44.128219237022];6.280078859;44.12821924;4420;4113
MARCQ;191;135;Marcq;marcq;[1.823820856586378, 48.864231059089846];1.823820857;48.86423106;78770;78364
MARCQ-EN-BAROEUL;5339;3052;Marcq-en-Barœul;marcq en baroeul;[3.100935838156887, 50.675334855658114];3.100935838;50.67533486;59700;59378
MARCY;71;185;Marcy;marcy;[4.6760516355796575, 45.9139105552171];4.676051636;45.91391056;69480;69126
MARCY-L'ETOILE;422;881;Marcy-l'Étoile;marcy l'etoile;[4.712504164290833, 45.7852649435235];4.712504164;45.78526494;69280;69127
MARCY-SOUS-MARLE;13;32;Marcy-sous-Marle;marcy sous marle;[3.734538811492718, 49.74574951632326];3.734538811;49.74574952;2250;2460
MARDEUIL;112;156;Mardeuil;mardeuil;[3.9227854243827, 49.05528967142277];3.922785424;49.05528967;51530;51344
MARDIE;303;450;Mardié;mardie;[2.068719099568222, 47.89732155968787];2.0687191;47.89732156;45430;45194
MARDILLY;7;82;Mardilly;mardilly;[0.262656669321646, 48.82913633397321];0.262656669;48.82913633;61230;61252
MARDOR;21;94;Mardor;mardor;[5.209799260632595, 47.883932428306096];5.209799261;47.88393243;52200;52312
MAREAU-AUX-BOIS;81;143;Mareau-aux-Bois;mareau aux bois;[2.190612486384363, 48.098316395740014];2.190612486;48.0983164;45300;45195
MAREAU-AUX-PRES;122;194;Mareau-aux-Prés;mareau aux pres;[1.765881213964016, 47.84592613726674];1.765881214;47.84592614;45370;45196
MAREIL-EN-CHAMPAGNE;21;88;Mareil-en-Champagne;mareil en champagne;[-0.17895750018966902, 47.98060800600108];-0.1789575;47.98060801;72540;72184
MAREIL-EN-FRANCE;96;110;Mareil-en-France;mareil en france;[2.417537939073774, 49.070038479808794];2.417537939;49.07003848;95850;95365
MAREIL-LE-GUYON;66;63;Mareil-le-Guyon;mareil le guyon;[1.8514887617431302, 48.79108837188882];1.851488762;48.79108837;78490;78366
MAREILLES;9;23;Mareilles;mareilles;[5.26234657634674, 48.17447771335102];5.262346576;48.17447771;52700;52313
MAREIL-MARLY;368;225;Mareil-Marly;mareil marly;[2.076683559012134, 48.88078365260364];2.076683559;48.88078365;78750;78367
MAREIL-SUR-LOIR;42;186;Mareil-sur-Loir;mareil s/loir;[0.007801779029288001, 47.720167568303175];0.007801779;47.72016757;72200;72185
MAREIL-SUR-MAULDRE;237;207;Mareil-sur-Mauldre;mareil sur mauldre;[1.875281294315732, 48.88860678840498];1.875281294;48.88860679;78124;78368
MARENLA;22;68;Marenla;marenla;[1.874538852962547, 50.45218389359139];1.874538853;50.45218389;62990;62551
MARENNES;1743;2234;Marennes;marennes;[-1.109299953153419, 45.822126958792154];-1.109299953;45.82212696;17320;17219
MARESCHE;80;227;Maresché;maresche;[0.149447281517141, 48.20558088591388];0.149447282;48.20558089;72170;72186
MARESCHES;62;172;Maresches;maresches;[3.576060198805873, 50.294029078520225];3.576060199;50.29402908;59990;59381
MARESQUEL-ECQUEMICOURT;30;201;Maresquel-Ecquemicourt;maresquel ecquemicourt;[1.934892883358053, 50.39994016751382];1.934892883;50.39994017;62990;62552
MARESVILLE;6;33;Maresville;maresville;[1.730186964816871, 50.52327088176665];1.730186965;50.52327088;62630;62554
MARETZ;68;377;Maretz;maretz;[3.420388712123475, 50.04508611324094];3.420388712;50.04508611;59238;59382
MAREUGHEOL;18;46;Mareugheol;mareugheol;[3.161698784708651, 45.484073465569644];3.161698785;45.48407347;63340;63209
MAREUIL;94;337;Mareuil;mareuil;[-0.135920647839222, 45.77240897528409];-0.135920648;45.77240898;16170;16208
MAREUIL-CAUBERT;75;228;Mareuil-Caubert;mareuil caubert;[1.8260035345943662, 50.07099552905094];1.826003535;50.07099553;80132;80512
MAREUIL-EN-BRIE;30;52;Mareuil-en-Brie;mareuil en brie;[3.753950211479983, 48.96383844932867];3.753950211;48.96383845;51270;51345
MAREUIL-EN-DOLE;37;35;Mareuil-en-Dôle;mareuil en dole;[3.56114326739297, 49.24245527819474];3.561143267;49.24245528;2130;2462
MAREUIL-LA-MOTTE;63;130;Mareuil-la-Motte;mareuil   la   motte;[2.797274711022503, 49.549239519547356];2.797274711;49.54923952;60490;60379
MAREUIL-LE-PORT;39;102;Mareuil-le-Port;mareuil le port;[3.744258984314642, 49.07376723867545];3.744258984;49.07376724;51700;51346
MAREUIL-LES-MEAUX;320;725;Mareuil-lès-Meaux;mareuil   les  meaux;[2.869756973061129, 48.92362262678321];2.869756973;48.92362263;77100;77276
MAREUIL-SUR-ARNON;111;148;Mareuil-sur-Arnon;mareuil sur arnon;[2.163127008942837, 46.87861928290311];2.163127009;46.87861928;18290;18137
MAREUIL-SUR-AY;115;231;;ma reuil sur lay;[4.040512295393654, 49.04534280072851];4.040512295;49.0453428;51160;51347
MAREUIL-SUR-CHER;113;254;Mareuil-sur-Cher;mareuil sur cher;[1.303130313564026, 47.27562085465358];1.303130314;47.27562085;41110;41126
MAREUIL-SUR-LAY-DISSAIS;103;324;Mareuil-sur-Lay-Dissais;mareuil sur lay dissais;[-1.226889078593652, 46.53358254876273];-1.226889079;46.53358255;85320;85135
MAREUIL-SUR-OURCQ;120;216;Mareuil-sur-Ourcq;mareuil sur ourcq;[3.073275545483002, 49.13921516648554];3.073275545;49.13921517;60890;60380
MAREY;4;17;Marey;marey;[5.907052455767293, 48.10327375591717];5.907052456;48.10327376;88320;88287
MAREY-LES-FUSSEY;9;8;Marey-lès-Fussey;marey les fussey;[4.862152367492051, 47.12161691511684];4.862152367;47.12161692;21700;21384
MAREY-SUR-TILLE;37;55;Marey-sur-Tille;marey sur tille;[5.081791875711731, 47.59431246610935];5.081791876;47.59431247;21120;21385
MARFAUX;19;18;Marfaux;marfaux;[3.900461621177044, 49.169115665752045];3.900461621;49.16911567;51170;51348
MARFONTAINE;14;27;Marfontaine;marfontaine;[3.763926881901914, 49.808046909671255];3.763926882;49.80804691;2140;2463
MARGAUX;169;309;;margaux;[-0.671911642440985, 45.04682758923484];-0.671911642;45.04682759;33460;33268
MARGENCEL;190;295;Margencel;margencel;[6.422534247632535, 46.33158180477619];6.422534248;46.3315818;74200;74163
MARGENCY;289;188;Margency;margency;[2.289070089687839, 49.001488846630075];2.28907009;49.00148885;95580;95369
MARGERIDES;3;56;Margerides;margerides;[2.415605700739258, 45.45642481075565];2.415605701;45.45642481;19200;19128
MARGERIE-CHANTAGRET;22;182;Margerie-Chantagret;mangerie chantagret;[4.053025010390795, 45.52498036760169];4.05302501;45.52498037;42560;42137
MARGERIE-HANCOURT;9;90;Margerie-Hancourt;margerie hancourt;[4.544283466223555, 48.55478273281179];4.544283466;48.55478273;51290;51349
MARGES;42;326;Margès;marges;[5.031066082550942, 45.13190312482204];5.031066083;45.13190312;26260;26174
MARGIVAL;36;94;Margival;margival;[3.40572977302964, 49.43271902901006];3.405729773;49.43271903;2880;2464
MARGNY;38;71;Margny;margny;[3.657751462179344, 48.922363968505934];3.657751462;48.92236397;51210;51350
MARGNY-AUX-CERISES;12;61;Margny-aux-Cerises;margny aux cerises;[2.868658539556636, 49.67244437087959];2.86865854;49.67244437;60310;60381
MARGNY-LES-COMPIEGNE;724;668;Margny-lès-Compiègne;margny les compiegne;[2.805486114296791, 49.43299687089761];2.805486114;49.43299687;60280;60382
MARGNY-SUR-MATZ;45;69;Margny-sur-Matz;margny sur matz;[2.779152182450521, 49.529317527274145];2.779152182;49.52931753;60490;60383
MARGON;115;291;Margon;margon;[3.304069181609443, 43.48649017554595];3.304069182;43.48649018;34320;34149
MARGOUET-MEYMES;2;24;Margouët-Meymes;margouet meymes;[0.11782530070793301, 43.725389753050415];0.117825301;43.72538975;32290;32235
MARGUERAY;6;47;Margueray;margueray;[-1.126352935504445, 48.90031083759641];-1.126352936;48.90031084;50410;50291
MARGUERITTES;864;1559;Marguerittes;marguerittes;[4.4502064392300404, 43.86115026076428];4.450206439;43.86115026;30320;30156
MARGUERON;31;98;Margueron;margueron;[0.255840872998351, 44.76625416576013];0.255840873;44.76625417;33220;33269
MARGUT;39;143;Margut;margut;[5.271584227901562, 49.580483129743115];5.271584228;49.58048313;8370;8276
MARIAC;10;147;Mariac;mariac;[4.353370340883212, 44.88596381893];4.353370341;44.88596382;7160;7150
MARICOURT;26;61;Maricourt;maricourt;[2.784773144857134, 49.980831421486656];2.784773145;49.98083142;80360;80513
MARIE;4;13;Marie;marie;[7.157446531786938, 44.03460770688813];7.157446532;44.03460771;6420;6080
MARIEULLES;67;70;Marieulles;marieulles;[6.110761405375602, 49.00560982760351];6.110761405;49.00560983;57420;57445
MARIGNAC;77;253;Marignac;marignac;[0.666041142897823, 42.894858947813255];0.666041143;42.89485895;31440;31316
MARIGNAC-EN-DIOIS;4;32;Marignac-en-Diois;marignac en diois;[5.334402895603727, 44.810217050410124];5.334402896;44.81021705;26150;26175
MARIGNAC-LASCLARES;33;100;Marignac-Lasclares;marignac las clares;[1.106620375823203, 43.30498786470456];1.106620376;43.30498786;31430;31317
MARIGNAC-LASPEYRES;63;73;Marignac-Laspeyres;marignac laspeyres;[0.9617483064805411, 43.21277792641209];0.961748306;43.21277793;31220;31318
MARIGNANA;1;18;Marignana;marignana;[8.720121450171673, 42.20832674470812];8.72012145;42.20832674;20141;2A154
MARIGNANE;2109;3572;Marignane;marignane;[5.21221904547816, 43.41720683618836];5.212219045;43.41720684;13700;13054
MARIGNA-SUR-VALOUSE;10;43;Marigna-sur-Valouse;marigna sur valouse;[5.528026594294047, 46.446576605638846];5.528026594;46.44657661;39240;39312
MARIGNE;35;296;;marigne;[-0.6234223129743051, 47.71399458011786];-0.623422313;47.71399458;49330;49189
MARIGNE-LAILLE;114;404;Marigné-Laillé;marigne  laille;[0.35215715868650105, 47.818043905325105];0.352157159;47.81804391;72220;72187
MARIGNE-PEUTON;26;137;Marigné-Peuton;marigne peuton;[-0.7989021172671321, 47.85808026565708];-0.798902117;47.85808027;53200;53145
MARIGNIER;733;696;Marignier;marignier;[6.49446931690306, 46.09502891672986];6.494469317;46.09502892;74970;74164
MARIGNY;186;964;Marigny;marigny;[3.847313153051518, 48.66204366286705];3.847313153;48.66204366;51230;51351
MARIGNY-BRIZAY;78;368;;marigny   brizay;[0.377111610428136, 46.743415637987006];0.37711161;46.74341564;86380;86146
MARIGNY-CHEMEREAU;52;115;Marigny-Chemereau;marigny chemereau;[0.21681369134559303, 46.42576688268054];0.216813691;46.42576688;86370;86147
MARIGNY-EN-ORXOIS;71;128;Marigny-en-Orxois;marigny en orxois;[3.222810017339188, 49.0526386181519];3.222810017;49.05263862;2810;2465
MARIGNY-LE-CAHOUET;24;91;Marigny-le-Cahouët;marigny le cahouet;[4.453438668346684, 47.45535601354922];4.453438668;47.45535601;21150;21386
MARIGNY-LE-CHATEL;144;277;Marigny-le-Châtel;marigny le chatel;[3.72139203897592, 48.40164092928857];3.721392039;48.40164093;10350;10224
MARIGNY-L'EGLISE;25;62;Marigny-l'Église;marigny l eglise;[3.941137914157588, 47.34518723724988];3.941137914;47.34518724;58140;58157
MARIGNY-LES-REULLEE;25;53;Marigny-lès-Reullée;marigny les reulees;[4.9581894897400876, 47.00788635855052];4.95818949;47.00788636;21200;21387
MARIGNY-LES-USAGES;156;191;Marigny-les-Usages;marigny les usages;[2.0133573905769, 47.95869971261568];2.013357391;47.95869971;45760;45197
MARIGNY-MARMANDE;31;175;Marigny-Marmande;marigny marmande;[0.48137557152782606, 46.97657661714747];0.481375572;46.97657662;37120;37148
MARIGNY-SAINT-MARCEL;43;160;Marigny-Saint-Marcel;marigny saint marcel;[5.984237467826656, 45.82987778390067];5.984237468;45.82987778;74150;74165
MARIGNY-SUR-YONNE;20;72;Marigny-sur-Yonne;marigny sur yonne;[3.642429141644598, 47.2876574050086];3.642429142;47.28765741;58800;58159
MARILLAC-LE-FRANC;68;167;Marillac-le-Franc;marillac le franc;[0.43257222164298703, 45.73075160413126];0.432572222;45.7307516;16110;16209
MARILLET;14;47;Marillet;marillet;[-0.6342877139391271, 46.56675253806325];-0.634287714;46.56675254;85240;85136
MARIMBAULT;14;100;Marimbault;marimbault;[-0.258019615715753, 44.41007015947026];-0.258019616;44.41007016;33430;33270
MARIMONT-LES-BENESTROFF;0;17;Marimont-lès-Bénestroff;marimont les benestroff;[6.788940583003593, 48.889569901527494];6.788940583;48.8895699;57670;57446
MARIN;155;203;Marin;marin;[6.523673940254948, 46.37443202795049];6.52367394;46.37443203;74200;74166
MARINES;541;415;Marines;marines;[1.9837601926530932, 49.1480448573447];1.983760193;49.14804486;95640;95370
MARINGES;62;194;Maringes;maringes;[4.3536965447105285, 45.66088392896465];4.353696545;45.66088393;42140;42138
MARINGUES;254;660;Maringues;maringue;[3.338446459640059, 45.92098433466347];3.33844646;45.92098433;63350;63210
MARIOL;83;405;Mariol;mariol;[3.486520098890278, 46.02527221487708];3.486520099;46.02527221;3270;3163
MARIONS;25;175;Marions;marions;[-0.08943654636956001, 44.37394988169906];-0.089436546;44.37394988;33690;33271
MARIPASOULA;19;33;Maripasoula;maripasoula;[-53.75841931116502, 2.970884175940231];-53.75841931;2.970884176;97370;97353
MARIZY;56;142;;marizy;[4.399933459465327, 46.571624189921536];4.399933459;46.57162419;71220;71279
MARIZY-SAINTE-GENEVIEVE;10;31;Marizy-Sainte-Geneviève;marisy sainte genevieve;[3.198142476079309, 49.182547794255846];3.198142476;49.18254779;2470;2466
MARIZY-SAINT-MARD;6;9;Marizy-Saint-Mard;marizy saint mard;[3.227991147282876, 49.182269309765616];3.227991147;49.18226931;2470;2467
