VILLE_3;CHAT;CHIEN;VILLE;VILLE_2;COORDONNEES;LON;LAT;CODE POSTAL;CODE INSEE
MORTAGNE-SUR-SEVRE;700;641;Mortagne-sur-Sèvre;mortagne sur sevre;[-0.9465000333440831, 46.99109413188181];-0.946500033;46.99109413;85290;85151
MORTAIN;37;158;;mortain;[-0.9317218488209421, 48.64748057020093];-0.931721849;48.64748057;50140;50359
MORTEAU;1219;759;Morteau;morteau;[6.583056571126517, 47.06340870400985];6.583056571;47.0634087;25500;25411
MORTEAUX-COULIBOEUF;25;123;Morteaux-Coulibœuf;morteau coulibeuf;[-0.08138572777399701, 48.92398457561647];-0.081385728;48.92398458;14620;14452
MORTEFONTAINE;152;192;Mortefontaine;morte fontaine;[2.608760234839033, 49.12226098212758];2.608760235;49.12226098;60128;60432
MORTEFONTAINE-EN-THELLE;205;449;Mortefontaine-en-Thelle;mortefontaine en thelle;[2.189129974481312, 49.265104173558115];2.189129974;49.26510417;60570;60433
MORTEMART;22;22;Mortemart;mortemart;[0.955032352220313, 46.04844657580096];0.955032352;46.04844658;87330;87101
MORTEMER;56;113;Mortemer;mortemer;[2.672813046896014, 49.56887521704584];2.672813047;49.56887522;60490;60434
MORTERY;38;59;Mortery;mortery;[3.248331571582359, 48.59149905426655];3.248331572;48.59149905;77160;77319
MORTHOMIERS;136;151;Morthomiers;morthomier;[2.272355986292497, 47.04366305529073];2.272355986;47.04366306;18570;18157
MORTIERS;37;86;Mortiers;mortiers;[3.664118415929231, 49.69345082639115];3.664118416;49.69345083;2270;2529
MORTON;17;100;Morton;morton;[-0.012821666235817, 47.10335286023985];-0.012821666;47.10335286;86120;86169
MORTREE;72;274;Mortrée;mortree;[0.080158305324735, 48.63848704680669];0.080158305;48.63848705;61570;61294
MORTROUX;42;80;Mortroux;mortoux;[1.907487296507252, 46.395619865275485];1.907487297;46.39561987;23220;23136
MORTZWILLER;26;39;;mortwiller;[7.033808497325463, 47.738658525794264];7.033808497;47.73865853;68780;68219
MORVAL;11;18;Morval;morval;[2.867914322479595, 50.02859419578416];2.867914322;50.0285942;62450;62593
MORVILLARS;156;132;Morvillars;morvillars;[6.937855184612456, 47.542919241546876];6.937855185;47.54291924;90120;90072
MORVILLE;71;94;Morville;morville;[5.794721919026175, 48.2347546949011];5.794721919;48.23475469;88140;88316
MORVILLE-EN-BEAUCE;0;1;;morville en morville;[2.158582355084216, 48.25507928245497];2.158582355;48.25507928;45300;45217
MORVILLE-LES-VIC;9;26;Morville-lès-Vic;morville les vic;[6.547202142472128, 48.81532698643825];6.547202142;48.81532699;57170;57485
MORVILLE-SUR-ANDELLE;16;68;Morville-sur-Andelle;morville sur andelle;[1.432037267158187, 49.48140183803397];1.432037267;49.48140184;76780;76455
MORVILLE-SUR-NIED;21;20;Morville-sur-Nied;morville sur nied;[6.429256541659739, 48.94930344309564];6.429256542;48.94930344;57590;57486
MORVILLE-SUR-SEILLE;33;27;Morville-sur-Seille;morville sur seille;[6.14619157987208, 48.91797060758894];6.14619158;48.91797061;54700;54387
MORVILLERS;33;134;Morvillers;morvillers;[1.8721840434275552, 49.58438095133642];1.872184043;49.58438095;60380;60435
MORVILLERS-SAINT-SATURNIN;19;62;Morvillers-Saint-Saturnin;morvillers saint saturnin;[1.8152789631710862, 49.7787461186619];1.815278963;49.77874612;80290;80573
MORVILLIERS;20;157;Morvilliers;morvilliers;[0.9467472852069101, 48.6490907461908];0.946747285;48.64909075;28340;28271
MORY;27;69;Mory;mory;[2.857582287809237, 50.156683499262584];2.857582288;50.1566835;62159;62594
MORY-MONTCRUX;23;41;Mory-Montcrux;mory montcrux;[2.397465829573621, 49.594418557292194];2.39746583;49.59441856;60120;60436
MORZINE;324;587;Morzine;morzine;[6.742521444272177, 46.17321350565378];6.742521444;46.17321351;74110;74191
MOSLES;25;96;Mosles;mosles;[-0.8205231938250861, 49.30545494848253];-0.820523194;49.30545495;14400;14453
MOSLINS;99;58;Moslins;moslins;[3.909616347510179, 48.95666338936277];3.909616348;48.95666339;51530;51387
MOSNAC;126;228;Mosnac;mosnac;[-0.5417509316711301, 45.502702119669955];-0.541750932;45.50270212;17240;17250
MOSNAY;52;290;Mosnay;mosnay;[1.625060207274797, 46.62623868610584];1.625060207;46.62623869;36200;36131
MOSNES;112;216;Mosnes;mosnes;[1.098388201839429, 47.44607751520545];1.098388202;47.44607752;37530;37161
MOSSET;27;85;Mosset;mosset;[2.30444228005421, 42.67394295109058];2.30444228;42.67394295;66500;66119
MOSSON;12;24;Mosson;mosson;[4.6289235024301085, 47.92062760161573];4.628923502;47.9206276;21400;21444
MOTEY-BESUCHE;1;27;Motey-Besuche;motey besuche;[5.665298622250947, 47.3053559676364];5.665298622;47.30535597;70140;70374
MOTEY-SUR-SAONE;1;61;;moteu sur saone;[5.746266311225151, 47.5226262077726];5.746266311;47.52262621;70130;70375
MOTHERN;114;310;Mothern;mothern;[8.15250691524025, 48.939772690801895];8.152506915;48.93977269;67470;67305
MOTREFF;77;177;Motreff;motreff;[-3.562307101828631, 48.21978570673749];-3.562307102;48.21978571;29270;29152
MOTTEREAU;23;54;Mottereau;mottereau;[1.168841620198665, 48.25188457684443];1.16884162;48.25188458;28160;28272
MOTTEVILLE;70;143;Motteville;motteville;[0.8543904331990031, 49.63078616505922];0.854390433;49.63078617;76970;76456
MOTTIER;177;282;Mottier;le mottier;[5.308607217546404, 45.42320229913875];5.308607218;45.4232023;38260;38267
MOTZ;76;94;Motz;motz;[5.844677117788224, 45.91879813524824];5.844677118;45.91879814;73310;73180
MOUACOURT;5;53;Mouacourt;mouacourt;[6.639936308711016, 48.67203405549324];6.639936309;48.67203406;54370;54388
MOUAIS;27;80;Mouais;mouais;[-1.664737540917821, 47.70497825466706];-1.664737541;47.70497825;44590;44105
MOUANS-SARTOUX;1599;1300;Mouans-Sartoux;mouans sartoux;[6.964944267058996, 43.61853040229069];6.964944267;43.6185304;6370;6084
MOUAVILLE;8;39;Mouaville;mouaville;[5.77867124952964, 49.213529400098];5.77867125;49.2135294;54800;54389
MOUAZE;154;159;Mouazé;mouaze;[-1.608203539260032, 48.21850907616752];-1.608203539;48.21850908;35250;35197
MOUCHAMPS;178;479;Mouchamps;mouchamps;[-1.054541028673763, 46.78705509255343];-1.054541029;46.78705509;85640;85153
MOUCHAN;29;125;Mouchan;mouchan;[0.30632263869449705, 43.8996297751808];0.306322639;43.89962978;32330;32292
MOUCHARD;126;114;Mouchard;mouchard;[5.78997395754603, 46.97757661174543];5.789973958;46.97757661;39330;39370
MOUCHES;3;18;Mouchès;mouches;[0.422087352349759, 43.55716241020603];0.422087352;43.55716241;32300;32293
MOUCHIN;116;209;Mouchin;mouchin;[3.286291851232898, 50.51686019931669];3.286291851;50.5168602;59310;59419
MOUCHY-LE-CHATEL;16;21;Mouchy-le-Châtel;mouchy le chatel;[2.2460995748713612, 49.324503042330036];2.246099575;49.32450304;60250;60437
MOUDEYRES;8;44;Moudeyres;moudeyres;[4.103216822687476, 44.94902922940612];4.103216823;44.94902923;43150;43144
MOUEN;207;191;Mouen;mouen;[-0.48840565443655704, 49.149849903479236];-0.488405654;49.1498499;14790;14454
MOUETTES;138;213;Mouettes;moettes;[1.368342483435476, 48.888647633746686];1.368342483;48.88864763;27220;27419
MOUFFY;49;34;Mouffy;mouffy;[3.514319018989979, 47.64884345723369];3.514319019;47.64884346;89560;89270
MOUFLAINES;25;56;Mouflaines;mouflaines;[1.555315203168299, 49.244539876827766];1.555315203;49.24453988;27420;27420
MOUFLERS;8;17;Mouflers;moufflers;[2.056397209492544, 50.04447256362411];2.056397209;50.04447256;80690;80574
MOUGINS;3788;4419;Mougins;mougins;[7.001294449188538, 43.596141055643834];7.001294449;43.59614106;6250;6085
MOUGON;154;293;;mougon;[-0.29604199893792904, 46.29073644405597];-0.296041999;46.29073644;79370;79185
MOUGUERRE;610;898;Mouguerre;mouguerre;[-1.404766025384463, 43.45746067667611];-1.404766025;43.45746068;64990;64407
MOUHERS;19;98;Mouhers;mouhers;[1.779948221741064, 46.563303422631684];1.779948222;46.56330342;36340;36133
MOUHET;44;184;Mouhet;mouhet;[1.4426505313824771, 46.38925149633028];1.442650531;46.3892515;36170;36134
MOUHOUS;1;17;Mouhous;mouhous;[-0.254428953489965, 43.491878595098605];-0.254428953;43.4918786;64330;64408
MOUILLAC;12;71;Mouillac;mouillac;[1.673057236657303, 44.27550021724059];1.673057237;44.27550022;82160;82133
MOUILLERON;2;12;Mouilleron;mouilleron;[5.107118877883894, 47.69288208079211];5.107118878;47.69288208;52160;52344
MOUILLERON-EN-PAREDS;54;196;;houilleron en pareds;[-0.8467842010712281, 46.66127006668677];-0.846784201;46.66127007;85390;85154
MOUILLERON-LE-CAPTIF;486;489;Mouilleron-le-Captif;mouilleron le captif;[-1.4612966141794441, 46.71047649934698];-1.461296614;46.7104765;85000;85155
MOUILLY;11;33;Mouilly;mouilly;[5.539323025921664, 49.05406761397784];5.539323026;49.05406761;55320;55360
MOULAINVILLE;11;24;Moulainville;moulainville;[5.4903877000414685, 49.16091645429018];5.4903877;49.16091645;55400;55361
MOULARES;27;104;Moularès;amoulares;[2.2856783194224652, 44.07707126354104];2.285678319;44.07707126;81190;81186
MOULAY;83;161;Moulay;moulay;[-0.6212143140216201, 48.265179015303474];-0.621214314;48.26517902;53100;53162
MOULAYRES;26;117;Moulayrès;moulayres;[2.024004797529356, 43.70436148838379];2.024004798;43.70436149;81300;81187
MOULEDOUS;11;107;Moulédous;mouledous;[0.25055002113894204, 43.225940826896014];0.250550021;43.22594083;65190;65324
MOULES-ET-BAUCELS;63;203;Moulès-et-Baucels;moules et baucel;[3.755551652290431, 43.949725992183346];3.755551652;43.94972599;34190;34174
MOULEZAN;79;183;Moulézan;moulezan;[4.129323021469124, 43.92551320592909];4.129323021;43.92551321;30350;30183
MOULHARD;32;176;Moulhard;moulhard;[1.012374755237266, 48.21261886892046];1.012374755;48.21261887;28160;28273
MOULICENT;27;48;;moulicent;[0.76820770114942, 48.56485970832561];0.768207701;48.56485971;61290;61296
MOULIDARS;44;283;Moulidars;moulidars;[-0.037913139209909005, 45.6676169253919];-0.037913139;45.66761693;16290;16234
MOULIETS-ET-VILLEMARTIN;105;335;Mouliets-et-Villemartin;mouliets et villemartin;[-0.021783646363134002, 44.83329024407137];-0.021783646;44.83329024;33350;33296
MOULIN-MAGE;10;136;Moulin-Mage;moulin mage;[2.776003723042386, 43.7198358431417];2.776003723;43.71983584;81320;81188
MOULIN-NEUF;130;340;Moulin-Neuf;moulin neuf;[0.05839507141486801, 45.00001102126576];0.058395071;45.00001102;24700;24297
MOULIN-SOUS-TOUVENT;27;42;Moulin-sous-Touvent;moulin sous touvent;[3.066623786801887, 49.465531324536435];3.066623787;49.46553132;60350;60438
MOULINEAUX;118;136;Moulineaux;moulineaux;[0.957923849124186, 49.34309511929888];0.957923849;49.34309512;76530;76457
MOULINET;43;137;Moulinet;moulinet;[7.414004054470611, 43.953699139391716];7.414004054;43.95369914;6380;6086
MOULINS;1759;2271;Moulins;moulins;[3.678849230256361, 49.41984712978948];3.67884923;49.41984713;2160;2530
MOULINS-EN-TONNERROIS;11;78;Moulins-en-Tonnerrois;moulin en tonnerois;[4.043353396518238, 47.72927426304892];4.043353397;47.72927426;89310;89271
MOULINS-ENGILBERT;147;341;Moulins-Engilbert;moulins engilbert;[3.811822941664203, 46.97316613017331];3.811822942;46.97316613;58290;58182
MOULINS-LA-MARCHE;71;184;Moulins-la-Marche;moulins la marche;[0.474643129209656, 48.650280727771595];0.474643129;48.65028073;61380;61297
MOULINS-LE-CARBONNEL;47;144;Moulins-le-Carbonnel;moulin le carbonnel;[-0.013192116711797002, 48.37351520313093];-0.013192117;48.3735152;72130;72212
MOULINS-LES-METZ;420;441;Moulins-lès-Metz;moulin les metz;[6.118525254187736, 49.09264504905307];6.118525254;49.09264505;57160;57487
MOULINS-SAINT-HUBERT;8;41;Moulins-Saint-Hubert;moulin st hubert;[5.127707929579481, 49.578363687618875];5.12770793;49.57836369;55700;55362
MOULINS-SUR-CEPHONS;18;103;Moulins-sur-Céphons;moulins sur cephons;[1.5607945869489899, 47.00891119327332];1.560794587;47.00891119;36110;36135
MOULINS-SUR-ORNE;19;63;Moulins-sur-Orne;moulins sur orne;[-0.065376996633646, 48.753322086774105];-0.065376997;48.75332209;61200;61298
MOULINS-SUR-OUANNE;30;108;Moulins-sur-Ouanne;moulin sur ouanne;[3.343081793349713, 47.70368504427135];3.343081793;47.70368504;89130;89272
MOULIS;163;281;Moulis;moulis;[1.098528694815944, 42.94388452133857];1.098528695;42.94388452;9200;9214
MOULIS-EN-MEDOC;177;349;Moulis-en-Médoc;moulis en medoc;[-0.784543632594868, 45.053197431686606];-0.784543633;45.05319743;33480;33297
MOULISMES;30;102;Moulismes;moulismes;[0.8075045612587811, 46.324283511484694];0.807504561;46.32428351;86500;86170
MOULON;152;257;Moulon;moulon;[2.595458123263577, 48.01883392699387];2.595458123;48.01883393;45270;45219
MOULOTTE;12;29;Moulotte;moulotte;[5.751715376835656, 49.1019942644451];5.751715377;49.10199426;55160;55363
MOULT;157;372;;moult;[-0.165293838790555, 49.112718718393324];-0.165293839;49.11271872;14370;14456
MOUMOULOUS;51;165;Moumoulous;moumoulous;[0.24438411359359202, 43.359139497446016];0.244384114;43.3591395;65140;65325
MOUMOUR;46;164;Moumour;moumour;[-0.661946566241852, 43.21059124633606];-0.661946566;43.21059125;64400;64409
MOUNES-PROHENCOUX;8;79;Mounes-Prohencoux;mounes et prohencoux;[2.819180005933842, 43.79828584535456];2.819180006;43.79828585;12370;12192
MOUREDE;5;14;Mourède;mourede;[0.288037071467645, 43.80077573142203];0.288037071;43.80077573;32190;32294
MOURENX;365;583;Mourenx;mourenx;[-0.6174642244583081, 43.3740220656317];-0.617464224;43.37402207;64150;64410
MOURET;36;153;Mouret;mouret;[2.521089453785676, 44.51438221306837];2.521089454;44.51438221;12330;12161
MOUREUILLE;43;161;Moureuille;moureuille;[2.890266447210853, 46.16260335589661];2.890266447;46.16260336;63700;63243
MOUREZE;19;33;Mourèze;moureze;[3.351014269067761, 43.61568493221523];3.351014269;43.61568493;34800;34175
MOURIES;337;1043;Mouriès;mouries;[4.890384861738323, 43.70084541628085];4.890384862;43.70084542;13890;13065
MOURIEZ;24;99;Mouriez;mouriez;[1.955142833138425, 50.34704930418318];1.955142833;50.3470493;62140;62596
MOURIOUX-VIEILLEVILLE;22;157;Mourioux-Vieilleville;mourioux   vieilleville;[1.637962621066884, 46.07941686498991];1.637962621;46.07941686;23210;23137
MOURJOU;7;77;;mourjou;[2.316590608550808, 44.69741610554744];2.316590609;44.69741611;15340;15136
MOURMELON-LE-GRAND;523;623;Mourmelon-le-Grand;hourmelon le grand;[4.38710569438773, 49.132610698459786];4.387105694;49.1326107;51400;51388
MOURMELON-LE-PETIT;110;154;Mourmelon-le-Petit;mourmelon le petit;[4.305962104242068, 49.13311029566269];4.305962104;49.1331103;51400;51389
MOURNANS-CHARBONNY;5;17;Mournans-Charbonny;mournans charbonny;[5.990391844567105, 46.776822477791356];5.990391845;46.77682248;39250;39372
MOURON;7;28;Mouron;mouron;[4.78476402519031, 49.31521435715691];4.784764025;49.31521436;8250;8310
MOURON-SUR-YONNE;13;34;Mouron-sur-Yonne;mouron sur yonne;[3.740078975253699, 47.198453822092816];3.740078975;47.19845382;58800;58183
MOUROUX;957;967;Mouroux;mouroux;[3.050892150801933, 48.827089620527005];3.050892151;48.82708962;77120;77320
MOURS;196;205;Mours;mours;[2.2641508889200113, 49.130394749107];2.264150889;49.13039475;95260;95436
MOURS-SAINT-EUSEBE;251;381;Mours-Saint-Eusèbe;mours saint eusebe;[5.059239242822457, 45.071010675921414];5.059239243;45.07101068;26540;26218
MOURVILLES-BASSES;7;17;Mourvilles-Basses;mourvilles basse;[1.6991863508662872, 43.48896256352023];1.699186351;43.48896256;31460;31392
MOURVILLES-HAUTES;49;40;Mourvilles-Hautes;mourville hautes;[1.819792653473622, 43.42443968226164];1.819792653;43.42443968;31540;31393
MOUSCARDES;17;72;Mouscardès;mouscarde;[-0.8841331254125501, 43.58926439219146];-0.884133125;43.58926439;40290;40199
MOUSSAGES;14;62;Moussages;moussages;[2.472565422441949, 45.233642975521285];2.472565422;45.23364298;15380;15137
MOUSSE;25;71;Moussé;mousse;[-1.27923276367524, 47.91769571267658];-1.279232764;47.91769571;35130;35199
MOUSSEAUX-LES-BRAY;81;156;Mousseaux-lès-Bray;m%ousseaux les bray;[3.2295431800531382, 48.39593880769531];3.22954318;48.39593881;77480;77321
MOUSSEAUX-NEUVILLE;107;162;Mousseaux-Neuville;mousse aux neuville;[1.3384908497384451, 48.90687343003558];1.33849085;48.90687343;27220;27421
MOUSSEAUX-SUR-SEINE;81;137;Mousseaux-sur-Seine;mosseaux sur seine;[1.650455875170093, 49.051275544375436];1.650455875;49.05127554;78270;78437
MOUSSEY;160;339;Moussey;moussey;[7.061496606646151, 48.448468755461505];7.061496607;48.44846876;88210;88317
MOUSSON;26;16;Mousson;mousson;[6.092553252149249, 48.91089667329288];6.092553252;48.91089667;54700;54390
MOUSSONVILLIERS;20;113;;moussonvilliers;[0.7994065463996111, 48.63866604522156];0.799406546;48.63866605;61190;61299
MOUSSOULENS;103;222;Moussoulens;moussoulens;[2.238300327580652, 43.28110095391939];2.238300328;43.28110095;11170;11259
MOUSSY;126;136;Moussy;moussy;[1.908680357482103, 49.13499380986905];1.908680357;49.13499381;95640;95438
MOUSSY-LE-NEUF;425;336;Moussy-le-Neuf;moussy le neuf;[2.607541827122188, 49.07025680459869];2.607541827;49.0702568;77230;77322
MOUSSY-LE-VIEUX;174;125;Moussy-le-Vieux;moussy le vieux;[2.623619689737214, 49.047876565985575];2.62361969;49.04787657;77230;77323
MOUSSY-VERNEUIL;8;37;Moussy-Verneuil;moussy verneuil;[3.637181329868187, 49.41268153227383];3.63718133;49.41268153;2160;2531
MOUSTERU;2;1;;mouteru;[-3.234620584546026, 48.52854583993681];-3.234620585;48.52854584;22200;22156
MOUSTIER;89;148;Moûtiers;moutier;[0.30134363417063603, 44.64256081955294];0.301343634;44.64256082;47800;47194
MOUTERHOUSE;18;54;Mouterhouse;mouterhouse;[7.438398412626287, 48.99035592182779];7.438398413;48.99035592;57620;57489
MOUTERRE-SILLY;26;261;Mouterre-Silly;mouterre silly;[0.036932423835889, 46.98624365222402];0.036932424;46.98624365;86200;86173
MOUTERRE-SUR-BLOURDE;11;24;Mouterre-sur-Blourde;mouterre sur blourde;[0.768458601228007, 46.21650660303913];0.768458601;46.2165066;86430;86172
MOUTHE;97;143;Mouthe;mouthe;[6.205641434644604, 46.68208882511537];6.205641435;46.68208883;25240;25413
MOUTHIER-EN-BRESSE;55;235;Mouthier-en-Bresse;mouthier en bresse;[5.380606732951921, 46.86380751347482];5.380606733;46.86380751;71270;71326
MOUTHIER-HAUTE-PIERRE;52;40;Mouthier-Haute-Pierre;mouthier haute pierre;[6.275167438582579, 47.03391337099359];6.275167439;47.03391337;25920;25415
MOUTHIERS-SUR-BOEME;303;542;Mouthiers-sur-Boëme;mouthiers sur boeme;[0.12219744292830902, 45.5576008502586];0.122197443;45.55760085;16440;16236
MOUTHOUMET;21;44;Mouthoumet;mouthoumet;[2.531681814532795, 42.96385355642275];2.531681815;42.96385356;11330;11260
MOUTIER-D'AHUN;13;113;Moutier-d'Ahun;moutier d 'ahun;[2.063019096204407, 46.0997586108656];2.063019096;46.09975861;23150;23138
MOUTIER-MALCARD;41;161;Moutier-Malcard;moutier malcard;[1.9504301615898942, 46.3835305321362];1.950430162;46.38353053;23220;23139
MOUTIER-ROZEILLE;28;139;Moutier-Rozeille;moutier  rozeille;[2.198385751082416, 45.918311779802686];2.198385751;45.91831178;23200;23140
MOUTIERS;32;47;;mouthiers;[-1.205168213295725, 47.975985989239];-1.205168213;47.97598599;35130;35200
MOUTIERS-AU-PERCHE;30;77;Moutiers-au-Perche;moutiers au perche;[0.8566509871663711, 48.48318210345229];0.856650987;48.4831821;61110;61300
MOUTIERS-EN-PUISAYE;27;84;Moutiers-en-Puisaye;moutiers en puisaye;[3.164915053919938, 47.60889515702173];3.164915054;47.60889516;89520;89273
MOUTIERS-LES-MAUXFAITS;250;311;Moutiers-les-Mauxfaits;moutier les mauxfaits;[-1.436223872067103, 46.48927920401646];-1.436223872;46.4892792;85540;85156
MOUTIERS-SAINT-JEAN;27;44;Moutiers-Saint-Jean;moutier saint jean;[4.225645358800691, 47.56239202505786];4.225645359;47.56239203;21500;21446
MOUTIERS-SOUS-CHANTEMERLE;0;1;;moutiers sous chanteme;[-0.624436667699177, 46.68789962274909];-0.624436668;46.68789962;79320;79188
MOUTIERS-SUR-LE-LAY;40;133;Moutiers-sur-le-Lay;moutiers sur le lay;[-1.168264898356933, 46.56516773062785];-1.168264898;46.56516773;85320;85157
MOUTON;32;68;Mouton;mouton;[0.23645107053541603, 45.887443561384536];0.236451071;45.88744356;16460;16237
MOUTONNE;62;98;Moutonne;moutonne;[5.5665753864277665, 46.53050975392366];5.566575386;46.53050975;39270;39375
MOUTONNEAU;14;24;Moutonneau;moutonneau;[0.225439145249747, 45.91316718259227];0.225439145;45.91316718;16460;16238
MOUTOUX;11;29;Moutoux;le moutoux;[5.9435791994193625, 46.790683671950205];5.943579199;46.79068367;39300;39376
MOUTROT;26;34;Moutrot;moutrot;[5.896848757720479, 48.601809701646104];5.896848758;48.6018097;54113;54392
MOUVAUX;1174;1127;Mouvaux;mouvaux;[3.135932150657349, 50.704101634782894];3.135932151;50.70410163;59420;59421
MOUX;106;162;Moux;moux;[2.64604983694905, 43.17276102043077];2.646049837;43.17276102;11700;11261
MOUX-EN-MORVAN;31;184;Moux-en-Morvan;moux en morvan;[4.130492826927372, 47.16942171544174];4.130492827;47.16942172;58230;58185
MOUXY;215;258;Mouxy;mouxy;[5.947991041683133, 45.67954384159044];5.947991042;45.67954384;73100;73182
MOUY;662;987;Mouy;mouy;[2.299843729673385, 49.31729201988527];2.29984373;49.31729202;60250;60439
MOUY-SUR-SEINE;48;84;Mouy-sur-Seine;mouy sur seine;[3.246043896449118, 48.43214775032922];3.246043896;48.43214775;77480;77325
MOUZAY;101;227;Mouzay;mouzay;[5.239338786425538, 49.44976597825734];5.239338786;49.44976598;55700;55364
MOUZEIL;199;386;Mouzeil;mouzeil;[-1.330995159579029, 47.43786978196531];-1.33099516;47.43786978;44850;44107
MOUZENS;19;99;Mouzens;mouzens;[1.8896931881435952, 43.53195093218106];1.889693188;43.53195093;81470;81189
MOUZEUIL-SAINT-MARTIN;177;321;Mouzeuil-Saint-Martin;mouzeuil saint martin;[-0.9844498498890171, 46.45911184120887];-0.98444985;46.45911184;85370;85158
MOUZIEYS-PANENS;36;60;Mouzieys-Panens;mouzies panens;[1.932950837118428, 44.10541272774694];1.932950837;44.10541273;81170;81191
MOUZIEYS-TEULET;50;89;Mouzieys-Teulet;mouzieys teulet;[2.2730108749889633, 43.87840711370197];2.273010875;43.87840711;81430;81190
MOUZILLON;243;336;Mouzillon;mouzillon;[-1.273788594164607, 47.129307683511584];-1.273788594;47.12930768;44330;44108
MOUZON;150;458;Mouzon;mouzon;[0.6110804098634041, 45.79548117436882];0.61108041;45.79548117;16310;16239
MOVAL;58;26;;moval;[6.885457857645961, 47.58561929629802];6.885457858;47.5856193;90400;90073
MOY-DE-L'AISNE;73;173;Moÿ-de-l'Aisne;moy  de  l'aisne;[3.351005532275596, 49.750274960966905];3.351005532;49.75027496;2610;2532
MOYAUX;236;491;Moyaux;moyaux;[0.351238827176504, 49.19500351941223];0.351238827;49.19500352;14590;14460
MOYDANS;3;30;Moydans;moydans;[5.508973461978297, 44.40997451857766];5.508973462;44.40997452;5150;5091
MOYE;110;285;Moye;moye;[5.895065121490546, 45.87115825855187];5.895065121;45.87115826;74150;74192
MOYEMONT;9;38;Moyemont;moyemont;[6.544380768877528, 48.34466790636868];6.544380769;48.34466791;88700;88318
MOYEN;41;109;Moyen;moyen;[6.586704282640936, 48.48707284541441];6.586704283;48.48707285;54118;54393
MOYENCOURT;19;101;Moyencourt;moyencourt;[2.947156230939828, 49.72415614729584];2.947156231;49.72415615;80400;80576
MOYENCOURT-LES-POIX;17;29;Moyencourt-lès-Poix;moyencourt les poix;[2.040965118205706, 49.79062250135406];2.040965118;49.7906225;80290;80577
MOYENMOUTIER;375;562;Moyenmoutier;moyenmoutier;[6.917564867529845, 48.38495830816977];6.917564868;48.38495831;88420;88319
MOYENNEVILLE;123;358;Moyenneville;moyenneville;[2.633417288979951, 49.486855888969835];2.633417289;49.48685589;60190;60440
MOYENVIC;175;74;Moyenvic;moyenvic;[6.570059240281577, 48.78328297134066];6.57005924;48.78328297;57630;57490
MOYEUVRE-GRANDE;911;815;Moyeuvre-Grande;moyeure grande;[6.037128586702402, 49.253972313771584];6.037128587;49.25397231;57250;57491
MOYEUVRE-PETITE;58;56;Moyeuvre-Petite;moyeuvre petite;[6.020378553491234, 49.279219740800784];6.020378553;49.27921974;57250;57492
MOYON;41;169;;moyon;[-1.136655676684907, 48.994124325666725];-1.136655677;48.99412433;50860;50363
MOYRAZES;55;275;Moyrazès;moyrazes;[2.427367168910097, 44.32758047687746];2.427367169;44.32758048;12160;12162
MOYVILLERS;75;116;Moyvillers;moyvillers;[2.642884037545488, 49.40717004375199];2.642884038;49.40717004;60190;60441
MOZAC;355;412;Mozac;mozac;[3.084842117475147, 45.89227839043431];3.084842117;45.89227839;63200;63245
MOZE-SUR-LOUET;191;263;Mozé-sur-Louet;moze sur l'ouet;[-0.568969169001046, 47.35886169706776];-0.568969169;47.3588617;49610;49222
MTSAMBORO;3;1;Mtsamboro;mtsamboro;[45.07368023349525, -12.68750736122354];45.07368023;-12.68750736;97630;97612
MUCHEDENT;15;94;Muchedent;muchedent;[1.187410060708725, 49.766373525032826];1.187410061;49.76637353;76590;76458
MUDAISON;321;396;Mudaison;mudaison;[4.036348221507755, 43.64021764813238];4.036348222;43.64021765;34130;34176
MUEL;82;241;Muel;muel;[-2.161705632945285, 48.11975006898774];-2.161705633;48.11975007;35290;35201
MUESPACH;108;171;Muespach;muespach;[7.372876187173197, 47.54966498574959];7.372876187;47.54966499;68640;68221
MUESPACH-LE-HAUT;133;170;Muespach-le-Haut;muespach le haut;[7.4094886662006925, 47.540272778218686];7.409488666;47.54027278;68640;68222
MUGRON;154;305;Mugron;mugron;[-0.7526902821659911, 43.74128856353549];-0.752690282;43.74128856;40250;40201
MUHLBACH-SUR-BRUCHE;83;108;Muhlbach-sur-Bruche;muhlbach sur bruche;[7.312123717421688, 48.512521450883995];7.312123717;48.51252145;67130;67306
MUIDES-SUR-LOIRE;129;265;Muides-sur-Loire;muides sur loire;[1.533133665549606, 47.66513951032255];1.533133666;47.66513951;41500;41155
MUIDORGE;14;49;Muidorge;muidorge;[2.13567268039343, 49.53307049039452];2.13567268;49.53307049;60480;60442
MUIDS;99;201;Muids;muids;[1.285690549035985, 49.226578924833795];1.285690549;49.22657892;27430;27422
MUILLE-VILLETTE;67;148;Muille-Villette;muille vilette;[3.068727121211679, 49.72504401983307];3.068727121;49.72504402;80400;80579
MUIRANCOURT;51;140;Muirancourt;muirancourt;[3.001995570713946, 49.648501511380935];3.001995571;49.64850151;60640;60443
MUIZON;228;253;Muizon;muizon;[3.887492633879933, 49.2724383198921];3.887492634;49.27243832;51140;51391
MULCENT;24;52;Mulcent;mulcent;[1.652092057777567, 48.87841236315561];1.652092058;48.87841236;78790;78439
MULHAUSEN;34;91;Mulhausen;mulhausen;[7.55485958914209, 48.88649276583078];7.554859589;48.88649277;67350;67307
