VILLE_3;CHAT;CHIEN;VILLE;VILLE_2;COORDONNEES;LON;LAT;CODE POSTAL;CODE INSEE
JAILLY-LES-MOULINS;4;29;Jailly-les-Moulins;jailly les moulins;[4.594007381834287, 47.46268637434749];4.594007382;47.46268637;21150;21321
JAINVILLOTTE;2;10;Jainvillotte;jainvillotte;[5.702238638707808, 48.25943040534583];5.702238639;48.25943041;88300;88249
JALESCHES;8;65;Jalesches;jalesches;[2.082362087564528, 46.29529829343183];2.082362088;46.29529829;23270;23098
JALEYRAC;12;78;Jaleyrac;jaleyrac;[2.367822016287316, 45.26972688380626];2.367822016;45.26972688;15200;15079
JALIGNY-SUR-BESBRE;16;126;Jaligny-sur-Besbre;jaligny sur besbre;[3.590298385459837, 46.377049775854616];3.590298385;46.37704978;3220;3132
JALLAIS;93;371;;jallais;[-0.8568460249803991, 47.19583638918272];-0.856846025;47.19583639;49510;49162
JALLANGES;22;51;Jallanges;jallanges;[5.172690154373094, 46.9844079108846];5.172690154;46.98440791;21250;21322
JALLANS;74;113;Jallans;jallans;[1.3858970483297122, 48.076784046282356];1.385897048;48.07678405;28200;28198
JALLAUCOURT;16;21;Jallaucourt;jallaucourt;[6.394617770557836, 48.83462712232354];6.394617771;48.83462712;57590;57349
JALLERANGE;14;43;Jallerange;jallerange;[5.719443126567664, 47.25698106940544];5.719443127;47.25698107;25170;25317
JALOGNES;75;93;Jalognes;jalogne;[2.778271644341569, 47.22907439617036];2.778271644;47.2290744;18300;18116
JALOGNY;35;81;Jalogny;jalogny;[4.634915992700484, 46.41263612306212];4.634915993;46.41263612;71250;71240
JALONS;52;100;Jâlons;jalons;[4.17596884262787, 49.006413694508936];4.175968843;49.00641369;51150;51303
JAMBLES;38;88;Jambles;jambles;[4.680279916568136, 46.773436365756254];4.680279917;46.77343637;71640;71241
JAMBVILLE;95;125;Jambville;jambville;[1.848365411887757, 49.048475441899555];1.848365412;49.04847544;78440;78317
JAMERICOURT;54;54;Jaméricourt;jamericourt;[1.873485672071988, 49.302181887198316];1.873485672;49.30218189;60240;60322
JAMETZ;8;56;Jametz;jametz;[5.390963853735328, 49.42565160388181];5.390963854;49.4256516;55600;55255
JANAILHAC;29;137;Janailhac;janailhac;[1.241266049637709, 45.65387834702108];1.24126605;45.65387835;87800;87077
JANAILLAT;33;86;Janaillat;janaillat;[1.774628772905821, 46.0480658385028];1.774628773;46.04806584;23250;23099
JANCIGNY;18;37;Jancigny;jancigny;[5.421129136082833, 47.383478499432826];5.421129136;47.3834785;21310;21323
JANDUN;15;54;Jandun;jandun;[4.559469909667352, 49.67473711774817];4.55946991;49.67473712;8430;8236
JANNEYRIAS;192;271;Janneyrias;janneyrias;[5.114483125939214, 45.75120460126002];5.114483126;45.7512046;38280;38197
JANS;114;352;Jans;jans;[-1.604414136859074, 47.62412702574782];-1.604414137;47.62412703;44170;44076
JANVILLE;270;518;Janville;janville;[1.890392394344851, 48.20081451800176];1.890392394;48.20081452;28310;28199
JANVILLE-SUR-JUINE;400;377;Janville-sur-Juine;chalou janville sur juine;[2.253857560534508, 48.50111348408831];2.253857561;48.50111348;91510;91318
JANVILLIERS;13;35;Janvilliers;janvilliers;[3.658181185325676, 48.89541516972455];3.658181185;48.89541517;51210;51304
JANVRY;142;116;Janvry;janvry;[2.155360927872234, 48.64614487609758];2.155360928;48.64614488;91640;91319
JANZE;521;1036;Janzé;janze;[-1.500387183819631, 47.94289508043135];-1.500387184;47.94289508;35150;35136
JARCIEU;82;193;Jarcieu;jarcieu;[4.949141925532136, 45.33537515557586];4.949141926;45.33537516;38270;38198
JARD-SUR-MER;417;541;Jard-sur-Mer;jard sur mer;[-1.600149216426314, 46.42463768079556];-1.600149216;46.42463768;85520;85114
JARDRES;96;182;Jardres;jardres;[0.569115337507848, 46.56768541079426];0.569115338;46.56768541;86800;86114
JARGEAU;568;645;Jargeau;jargeau;[2.1206335474316, 47.85393703172478];2.120633547;47.85393703;45150;45173
JARJAYES;20;125;Jarjayes;jarjayes;[6.108089960320571, 44.505329959987776];6.10808996;44.50532996;5130;5068
JARMENIL;37;97;Jarménil;jarmenil;[6.593315611573975, 48.11436692079573];6.593315612;48.11436692;88550;88250
JARNAC;436;757;Jarnac;16200   jarnac;[-0.164780604404753, 45.68653553107039];-0.164780604;45.68653553;16200;16167
JARNAC-CHAMPAGNE;90;173;Jarnac-Champagne;jarnac champagne;[-0.40597945981083905, 45.553357394740736];-0.40597946;45.55335739;17520;17192
JARNAGES;29;363;Jarnages;jarnages;[2.080396954398619, 46.1901556115482];2.080396954;46.19015561;23140;23100
JARNIOUX;68;81;;jarnioux;[4.632208997846697, 45.96942340864748];4.632208998;45.96942341;69640;69101
JARNOSSE;19;102;Jarnosse;jarnosse;[4.245882986637913, 46.10069175903858];4.245882987;46.10069176;42460;42112
JARNY;860;1064;Jarny;jarny;[5.881215228229566, 49.14957840352527];5.881215228;49.1495784;54800;54273
JARRET;9;101;Jarret;jarret;[-0.016597731396421, 43.07462798283947];-0.016597731;43.07462798;65100;65233
JARRIE;375;434;Jarrie;jarrie;[5.74674097990621, 45.11110274370888];5.74674098;45.11110274;38560;38200
JARRIER;35;161;Jarrier;jarrier;[6.307565579397523, 45.2871856280263];6.307565579;45.28718563;73300;73138
JARS;46;161;Jars;jars;[2.666580694018288, 47.39120301553386];2.666580694;47.39120302;18260;18117
JARSY;47;65;Jarsy;jarsy;[6.213218795814895, 45.6690753250016];6.213218796;45.66907533;73630;73139
JARVILLE-LA-MALGRANGE;723;502;Jarville-la-Malgrange;jarville la malgrange;[6.20465347403251, 48.66715958107603];6.204653474;48.66715958;54140;54274
JARZE;73;276;;jarze;[-0.240075744120075, 47.55764343005312];-0.240075744;47.55764343;49140;49163
JAS;9;262;Jas;jas;[4.319297384849547, 45.74332141784462];4.319297385;45.74332142;42110;42113
JASNEY;6;42;Jasney;jasney;[6.176391515993864, 47.869989935514255];6.176391516;47.86998994;70800;70290
JASSANS-RIOTTIER;435;585;Jassans-Riottier;jassan riottier;[4.759846378709656, 45.97772391029006];4.759846379;45.97772391;1480;1194
JASSEINES;20;81;Jasseines;jasseines;[4.39400392388981, 48.509015071818354];4.394003924;48.50901507;10330;10175
JASSERON;127;298;Jasseron;jasseron;[5.312153723380429, 46.215003706363085];5.312153723;46.21500371;1250;1195
JASSES;11;35;Jasses;jasses;[-0.7342532985251641, 43.31375321929426];-0.734253299;43.31375322;64190;64281
JATXOU;83;271;Jatxou;jatxou;[-1.411791202825143, 43.40708707250981];-1.411791203;43.40708707;64480;64282
JAU-DIGNAC-ET-LOIRAC;96;395;Jau-Dignac-et-Loirac;jau dignac et loirac;[-0.9625952840195201, 45.41498333881706];-0.962595284;45.41498334;33590;33208
JAUCOURT;8;35;Jaucourt;jaucourt;[4.641129521138277, 48.25392027544964];4.641129521;48.25392028;10200;10176
JAUDRAIS;55;200;Jaudrais;jaudrais;[1.123226717813331, 48.5742481440025];1.123226718;48.57424814;28250;28200
JAUJAC;72;257;Jaujac;jaujac;[4.238151397489042, 44.629820397894925];4.238151397;44.6298204;7380;7107
JAULDES;85;378;Jauldes;jauldes;[0.25069393403802703, 45.780826120195194];0.250693934;45.78082612;16560;16168
JAULGES;36;98;Jaulges;jaulges;[3.7867809155718923, 47.959288940346376];3.786780916;47.95928894;89360;89205
JAULGONNE;103;113;Jaulgonne;jaulgonne;[3.533596018773993, 49.08952369546629];3.533596019;49.0895237;2850;2389
JAULNAY;78;88;Jaulnay;jaulnay;[0.42208100607633403, 46.954621259291564];0.422081006;46.95462126;37120;37121
JAULNES;35;244;Jaulnes;jaulnes;[3.276347356418752, 48.41447657569851];3.276347356;48.41447658;77480;77236
JAULNY;28;86;Jaulny;jaulny;[5.892786203773972, 48.96677175448023];5.892786204;48.96677175;54470;54275
JAULZY;69;157;Jaulzy;jaulzy;[3.059483300399363, 49.388128332634444];3.0594833;49.38812833;60350;60324
JAUNAC;3;27;Jaunac;jaunac;[4.392702547155482, 44.919824303350254];4.392702547;44.9198243;7160;7108
JAUNAY-CLAN;603;732;;jaunay   clan;[0.35661475420067, 46.69359199982151];0.356614754;46.693592;86130;86115
JAURE;5;84;Jaure;jaure;[0.5570564375855851, 45.05473633866274];0.557056438;45.05473634;24140;24213
JAUSIERS;56;237;Jausiers;jausier;[6.786023123607882, 44.387611017451775];6.786023124;44.38761102;4850;4096
JAUX;309;316;Jaux;jaux;[2.766787623506712, 49.39590684704038];2.766787624;49.39590685;60880;60325
JAUZE;12;50;Jauzé;jauze;[0.382481451807724, 48.21117864987611];0.382481452;48.21117865;72110;72148
JAVAUGUES;23;83;Javaugues;javaugues;[3.490513156691952, 45.29162850348851];3.490513157;45.2916285;43100;43105
JAVENE;104;444;Javené;javene;[-1.205981397800331, 48.31679493826861];-1.205981398;48.31679494;35133;35137
JAVERDAT;55;329;Javerdat;javedat;[0.9652406518744211, 45.95680089081925];0.965240652;45.95680089;87520;87078
JAVERNANT;15;25;Javernant;javernant;[3.998477257847081, 48.15906473013135];3.998477258;48.15906473;10320;10177
JAVOLS;6;60;;javols;[3.333247943951808, 44.69289041537477];3.333247944;44.69289042;48130;48076
JAVREZAC;0;1;;javrezac;[-0.363647705405481, 45.70299834480741];-0.363647705;45.70299834;16100;16169
JAVRON-LES-CHAPELLES;50;310;Javron-les-Chapelles;javron des chapelles;[-0.330959453035643, 48.42083610605946];-0.330959453;48.42083611;53250;53121
JAX;11;45;Jax;jax;[3.617476348546866, 45.16966976456599];3.617476349;45.16966976;43230;43106
JAXU;2;20;Jaxu;jaxu;[-1.207843445637471, 43.20438402859475];-1.207843446;43.20438403;64220;64283
JAYAC;19;70;Jayac;jayac;[1.351511797395471, 45.029901005912734];1.351511797;45.02990101;24590;24215
JAYAT;48;180;Jayat;jayat;[5.114297016171947, 46.36608289908621];5.114297016;46.3660829;1340;1196
JAZENEUIL;88;268;Jazeneuil;jazeneuil;[0.07475968936642201, 46.46763631085814];0.074759689;46.46763631;86600;86116
JAZENNES;59;127;Jazennes;jazenne;[-0.6158892732471181, 45.58288380347265];-0.615889273;45.5828838;17260;17196
JEANCOURT;24;55;Jeancourt;jeancourt;[3.147788053133334, 49.928856268319066];3.147788053;49.92885627;2490;2390
JEANDELAINCOURT;110;117;Jeandelaincourt;jeandelaincourt;[6.243075024174941, 48.84652585198659];6.243075024;48.84652585;54114;54276
JEANDELIZE;24;102;Jeandelize;jeandelize;[5.796651528242064, 49.173434094667854];5.796651528;49.17343409;54800;54277
JEANMENIL;67;197;Jeanménil;jeanmenil;[6.718180196290458, 48.330768704148944];6.718180196;48.3307687;88700;88251
JEANSAGNIERE;2;19;;jeansagnere;[3.8124150047381233, 45.73375672258306];3.812415005;45.73375672;42920;42114
JEANTES;8;52;Jeantes;jeantes;[4.067155028945096, 49.812727625208005];4.067155029;49.81272763;2140;2391
JEGUN;77;237;Jegun;jegun;[0.44492715995574905, 43.757024497128945];0.44492716;43.7570245;32360;32162
JENLAIN;126;187;Jenlain;jenlain;[3.630925969617943, 50.30970210086396];3.63092597;50.3097021;59144;59323
JESONVILLE;3;23;Jésonville;jesonville;[6.113931364530885, 48.12637783895994];6.113931365;48.12637784;88260;88252
JESSAINS;13;62;Jessains;jessains;[4.569607348929871, 48.28481745808141];4.569607349;48.28481746;10140;10178
JETTINGEN;74;193;Jettingen;jettingen;[7.379223894419848, 47.59613688935202];7.379223894;47.59613689;68130;68158
JEU-LES-BOIS;24;302;Jeu-les-Bois;jeu les bois;[1.794627908941175, 46.68189417473844];1.794627909;46.68189417;36120;36089
JEU-MALOCHES;8;67;Jeu-Maloches;jeu maloches;[1.441691661325149, 47.047543137806734];1.441691661;47.04754314;36240;36090
JEUFOSSE;55;256;;jeufosse;[1.537249701446864, 49.03535413872875];1.537249701;49.03535414;78270;78320
JEUGNY;56;277;Jeugny;jeugny;[4.054566419066424, 48.115660644633294];4.054566419;48.11566064;10320;10179
JEUMONT;565;1532;Jeumont;jeumont;[4.104056981826901, 50.29137671958551];4.104056982;50.29137672;59460;59324
JEURRE;24;35;Jeurre;jeurre;[5.704784725286031, 46.36899377373153];5.704784725;46.36899377;39360;39269
JEUX-LES-BARD;3;16;Jeux-lès-Bard;jeux les bard;[4.255322608005454, 47.5318872622306];4.255322608;47.53188726;21460;21324
JEUXEY;84;66;Jeuxey;jeuxey;[6.4900750717680165, 48.20058772700943];6.490075072;48.20058773;88000;88253
JEZAINVILLE;119;116;Jezainville;jezainville;[6.016062848382229, 48.86466359675518];6.016062848;48.8646636;54700;54279
JEZEAU;2;15;Jézeau;jezeau;[0.40736485867390704, 42.911464529867004];0.407364859;42.91146453;65240;65234
JOANNAS;23;67;Joannas;joannas;[4.246333742708784, 44.57254782020718];4.246333743;44.57254782;7110;7109
JOB;36;240;Job;job;[3.763042946304634, 45.62844314309448];3.763042946;45.62844314;63990;63179
JOBOURG;34;107;;jobourg;[-1.914342015560388, 49.68069624508935];-1.914342016;49.68069625;50440;50257
JOCH;25;69;Joch;joch;[2.5261463492328433, 42.61552395128597];2.526146349;42.61552395;66320;66089
JOEUF;565;625;;joeuf;[6.01169605322393, 49.23202504170875];6.011696053;49.23202504;54240;54280
JOGANVILLE;2;20;Joganville;joganville;[-1.35154159175608, 49.471563705627325];-1.351541592;49.47156371;50310;50258
JOIGNY;854;1102;Joigny;joigny;[3.409801808145853, 48.00885508037499];3.409801808;48.00885508;89300;89206
JOIGNY-SUR-MEUSE;78;75;Joigny-sur-Meuse;joigny sur meuse;[4.763857042023326, 49.832107684253145];4.763857042;49.83210768;8700;8237
JOINVILLE;213;376;Joinville;joinville;[5.122961346960816, 48.43377594313446];5.122961347;48.43377594;52300;52250
JOINVILLE-LE-PONT;2100;867;Joinville-le-Pont;joinville le pont;[2.470449778094174, 48.81936832155225];2.470449778;48.81936832;94340;94042
JOISELLE;9;27;Joiselle;joiselle;[3.497060151094186, 48.764909634251914];3.497060151;48.76490963;51310;51306
JOLIMETZ;47;176;Jolimetz;jolimetz;[3.677679392990565, 50.22901099477596];3.677679393;50.22901099;59530;59325
JOLIVET;77;107;Jolivet;jolivet;[6.517897156848621, 48.610797824247385];6.517897157;48.61079782;54300;54281
JONAGE;546;743;Jonage;jonage;[5.041533628698546, 45.7911073541303];5.041533629;45.79110735;69330;69279
JONCHERES;1;9;Jonchères;joncheres;[5.401908697509353, 44.565404167279304];5.401908698;44.56540417;26310;26152
JONCHERY;37;87;Jonchery;jonchery;[5.074464821140212, 48.15161027707304];5.074464821;48.15161028;52000;52251
JONCHERY-SUR-SUIPPE;24;54;Jonchery-sur-Suippe;jonchery  sur  suippe;[4.473720945966444, 49.139731584322845];4.473720946;49.13973158;51600;51307
JONCHERY-SUR-VESLE;212;235;Jonchery-sur-Vesle;jonchery su vesle;[3.818435062185587, 49.28601581211877];3.818435062;49.28601581;51140;51308
JONCOURT;29;50;Joncourt;joncourt;[3.304072727006892, 49.960148779803454];3.304072727;49.96014878;2420;2392
JONCREUIL;9;18;Joncreuil;joncreuil;[4.623913266623507, 48.52703592015334];4.623913267;48.52703592;10330;10180
JONCY;59;127;Joncy;joncy;[4.550109932042802, 46.61458701208034];4.550109932;46.61458701;71460;71242
JONGIEUX;24;47;Jongieux;jongieux;[5.8006913028744425, 45.73664154535623];5.800691303;45.73664155;73170;73140
JONQUERETTES;121;230;Jonquerettes;jonquerette;[4.944139675688254, 43.94918396950114];4.944139676;43.94918397;84450;84055
JONQUIERES;581;1501;Jonquières;jonquieres;[2.143411695455743, 43.65859909885145];2.143411695;43.6585991;81440;81109
JONQUIERES-SAINT-VINCENT;236;523;Jonquières-Saint-Vincent;joncquieres saint vincent;[4.557759208766536, 43.82790058415075];4.557759209;43.82790058;30300;30135
JONS;173;288;Jons;jons;[5.078420309057761, 45.80019098173251];5.078420309;45.80019098;69330;69280
JONVAL;8;14;Jonval;jonval;[4.663043347786863, 49.569197639200375];4.663043348;49.56919764;8130;8238
JONVELLE;6;27;Jonvelle;jonvelle;[5.913844124267624, 47.92860647459552];5.913844124;47.92860647;70500;70291
JONVILLE-EN-WOEVRE;11;79;Jonville-en-Woëvre;joinville en woevre;[5.776057032369835, 49.065372763774114];5.776057032;49.06537276;55160;55256
JONZAC;432;692;Jonzac;jonzac;[-0.427614839204742, 45.44198274049959];-0.427614839;45.44198274;17500;17197
JONZIER-EPAGNY;100;133;Jonzier-Épagny;jonzier epagny;[5.988856362608037, 46.07658567031924];5.988856363;46.07658567;74520;74144
JONZIEUX;170;156;Jonzieux;jonzieux;[4.36218674695147, 45.319922880424876];4.362186747;45.31992288;42660;42115
JOPPECOURT;25;24;Joppécourt;joppecourt;[5.802511586909582, 49.38977795908743];5.802511587;49.38977796;54620;54282
JORT;15;48;Jort;jort;[-0.072889434644896, 48.973336654201304];-0.072889435;48.97333665;14170;14345
JORXEY;3;25;Jorxey;jorxey;[6.2359628008601025, 48.30357756395332];6.235962801;48.30357756;88500;88254
JOSAT;2;63;Josat;josat;[3.6101450625210783, 45.21408105900939];3.610145063;45.21408106;43230;43107
JOSNES;106;192;Josnes;josnes;[1.53206628063866, 47.79191614804032];1.532066281;47.79191615;41370;41105
JOSSE;93;216;Josse;josse;[-1.236599083019804, 43.644842115515736];-1.236599083;43.64484212;40230;40129
JOSSELIN;133;406;Josselin;josselin;[-2.548776006213801, 47.95444119831671];-2.548776006;47.9544412;56120;56091
JOSSIGNY;82;91;Jossigny;jossigny;[2.76323402723263, 48.831100759563576];2.763234027;48.83110076;77600;77237
JOU-SOUS-MONJOU;3;22;Jou-sous-Monjou;jou sous monjou;[2.662504963356466, 44.94030947092136];2.662504963;44.94030947;15800;15081
JOUAC;29;129;Jouac;jouac;[1.259398889677645, 46.34957339782075];1.25939889;46.3495734;87890;87080
JOUAIGNES;31;46;Jouaignes;jouaignes;[3.528186284254756, 49.292841878855526];3.528186284;49.29284188;2220;2393
JOUANCY;2;7;Jouancy;jouancy;[4.036930890997778, 47.673245996441956];4.036930891;47.673246;89310;89207
JOUARRE;420;646;Jouarre;jouarre;[3.112805325039167, 48.90254101281396];3.112805325;48.90254101;77640;77238
JOUARS-PONTCHARTRAIN;794;629;Jouars-Pontchartrain;jouars pontchartrain;[1.907842278931495, 48.790454464796284];1.907842279;48.79045446;78760;78321
JOUAVILLE;35;155;Jouaville;jouaville;[5.961410631392798, 49.15854378398198];5.961410631;49.15854378;54800;54283
JOUCAS;27;108;Joucas;joucas;[5.252609399963155, 43.92636647466912];5.2526094;43.92636647;84220;84057
JOUCOU;7;19;Joucou;joucou;[2.084835484718041, 42.824690220005294];2.084835485;42.82469022;11140;11177
JOUDES;10;124;Joudes;joudes;[5.339489562817649, 46.47320758413919];5.339489563;46.47320758;71480;71243
JOUE-DU-BOIS;27;174;Joué-du-Bois;joue du bois;[-0.231209382513541, 48.58457832114367];-0.231209383;48.58457832;61320;61209
JOUE-DU-PLAIN;17;98;Joué-du-Plain;joue du plain;[-0.14002376970833702, 48.68019162666926];-0.14002377;48.68019163;61150;61210
JOUE-EN-CHARNIE;70;155;Joué-en-Charnie;joue en charnie;[-0.194716478104169, 48.01549414169448];-0.194716478;48.01549414;72540;72149
JOUE-L'ABBE;111;189;Joué-l'Abbé;joue l abbe;[0.22985380109934803, 48.10757100934783];0.229853801;48.10757101;72380;72150
JOUE-LES-TOURS;3924;2522;Joué-lès-Tours;joue les tours;[0.6545463001158951, 47.333556074032096];0.6545463;47.33355607;37300;37122
JOUE-SUR-ERDRE;235;566;Joué-sur-Erdre;joue sur erdre;[-1.429434949484862, 47.509243753824435];-1.429434949;47.50924375;44440;44077
JOUET-SUR-L'AUBOIS;139;315;Jouet-sur-l'Aubois;jouet sur l aubois;[3.003318310926437, 47.045481359912976];3.003318311;47.04548136;18320;18118
JOUEY;58;77;Jouey;jouey;[4.437551317099624, 47.15811266662248];4.437551317;47.15811267;21230;21325
JOUGNE;209;219;Jougne;jougne;[6.403865692684998, 46.76408589720142];6.403865693;46.7640859;25370;25318
JOUHE;51;151;Jouhe;jouhe;[5.48513402798134, 47.13989824033424];5.485134028;47.13989824;39100;39270
JOUHET;15;109;Jouhet;jouhet;[0.8734169123375921, 46.48932666924452];0.873416912;46.48932667;86500;86117
JOUILLAT;17;209;Jouillat;jouillat;[1.937800518232732, 46.26817505568829];1.937800518;46.26817506;23220;23101
JOUQUES;449;1005;Jouques;jouques;[5.656757963282385, 43.63341378274627];5.656757963;43.63341378;13490;13048
JOUQUEVIEL;24;49;Jouqueviel;jouqueviel;[2.133400214051369, 44.18167691411568];2.133400214;44.18167691;81190;81110
JOURGNAC;107;221;Jourgnac;jourgnac;[1.212883977768251, 45.73176434164002];1.212883978;45.73176434;87800;87081
JOURNANS;34;31;Journans;journans;[5.334528331508743, 46.14649824074347];5.334528332;46.14649824;1250;1197
JOURNET;19;173;Journet;journet;[0.9741560080636511, 46.46925134304622];0.974156008;46.46925134;86290;86118
JOURNIAC;24;275;Journiac;journiac;[0.8857537765908491, 44.96596476089741];0.885753777;44.96596476;24260;24217
JOURNY;19;65;Journy;journy;[2.00308603240283, 50.75333882770101];2.003086032;50.75333883;62850;62478
JOURS-LES-BAIGNEUX;2;32;Jours-lès-Baigneux;jours les baigneux;[4.603995330481041, 47.62538212220091];4.60399533;47.62538212;21450;21326
JOURSAC;14;38;Joursac;joursac;[3.013614128992487, 45.16502131598165];3.013614129;45.16502132;15170;15080
JOUSSE;15;247;Joussé;jousse;[0.457298281722511, 46.22413051626735];0.457298282;46.22413052;86350;86119
JOUVENCON;34;141;Jouvençon;jouvencon;[5.052045380956679, 46.57619975477415];5.052045381;46.57619975;71290;71244
JOUX;67;167;Joux;joux;[4.367358020843213, 45.89050520603592];4.367358021;45.89050521;69170;69102
JOUX-LA-VILLE;69;171;Joux-la-Ville;joux la ville;[3.870082098892119, 47.619597022455636];3.870082099;47.61959702;89440;89208
JOUY;3;2;;jouy;[2.970944983585348, 48.170482118594144];2.970944984;48.17048212;89150;89209
JOUY-AUX-ARCHES;181;178;Jouy-aux-Arches;jouy  aux arches;[6.085079191164295, 49.063184899159474];6.085079191;49.0631849;57130;57350
JOUY-EN-ARGONNE;3;15;Jouy-en-Argonne;jouy en argonne;[5.224514578348333, 49.13478174380794];5.224514578;49.13478174;55120;55257
JOUY-EN-JOSAS;884;501;Jouy-en-Josas;jouy en josas;[2.162663960409076, 48.76616354341657];2.16266396;48.76616354;78350;78322
JOUY-EN-PITHIVERAIS;28;72;Jouy-en-Pithiverais;jouy  en pithiverais;[2.131787500028453, 48.14974031283718];2.1317875;48.14974031;45480;45174
JOUY-LE-CHATEL;247;352;Jouy-le-Châtel;jouy le chatel;[3.135072304216502, 48.66428480621058];3.135072304;48.66428481;77970;77239
JOUY-LE-MOUTIER;1706;1262;Jouy-le-Moutier;jouy le moutier;[2.034083178668544, 49.011362505556775];2.034083179;49.01136251;95280;95323
JOUY-LE-POTIER;295;301;Jouy-le-Potier;jouy le potier;[1.808322665260159, 47.747623391039554];1.808322665;47.74762339;45370;45175
JOUY-LES-REIMS;26;19;Jouy-lès-Reims;jouy les reims;[3.927677471555417, 49.21235422990645];3.927677472;49.21235423;51390;51310
JOUY-MAUVOISIN;41;75;Jouy-Mauvoisin;jouy mauvoisin;[1.646593776620132, 48.97446810091349];1.646593777;48.9744681;78200;78324
JOUY-SOUS-THELLE;145;249;Jouy-sous-Thelle;jouy  sous thelle;[1.960680660637718, 49.32232674210284];1.960680661;49.32232674;60240;60327
JOUY-SUR-EURE;77;126;Jouy-sur-Eure;jouy sur eure;[1.291825352311688, 49.04951749190416];1.291825352;49.04951749;27120;27358
JOUY-SUR-MORIN;294;357;Jouy-sur-Morin;jouy sur morin;[3.272523207556676, 48.79550345184401];3.272523208;48.79550345;77320;77240
JOYEUSE;130;348;Joyeuse;joyeuse;[4.24753667585167, 44.470531993952484];4.247536676;44.47053199;7260;7110
JOYEUX;129;77;Joyeux;joyeux;[5.102613268724366, 45.94998998492176];5.102613269;45.94998998;1800;1198
JU-BELLOC;18;71;Jû-Belloc;ju belloc;[0.013780668029680001, 43.57610921836512];0.013780668;43.57610922;32160;32163
JUAYE-MONDAYE;109;283;Juaye-Mondaye;juaye monday;[-0.6905569053549551, 49.20492899567685];-0.690556905;49.204929;14250;14346
JUBAINVILLE;2;6;Jubainville;jubainville;[5.749496550287137, 48.457819075477104];5.74949655;48.45781908;88630;88255
JUBLAINS;65;225;Jublains;jublains;[-0.49831842792704906, 48.2455340373045];-0.498318428;48.24553404;53160;53122
JUGAZAN;30;56;Jugazan;jugazan;[-0.149444168000807, 44.77870588386797];-0.149444168;44.77870588;33420;33209
JUGEALS-NAZARETH;101;256;Jugeals-Nazareth;jugeals   nazareth;[1.554554911615941, 45.08898284771751];1.554554912;45.08898285;19500;19093
JUGON-LES-LACS;95;350;; jugon les lacs;[-2.325223496890946, 48.41665910670602];-2.325223497;48.41665911;22270;22084
JUGY;30;60;Jugy;jugy;[4.861483070350625, 46.604470780798174];4.86148307;46.60447078;71240;71245
JUICQ;21;41;Juicq;juicq;[-0.5770467822441121, 45.83991294534249];-0.577046782;45.83991295;17770;17198
JUIF;9;162;Juif;juif;[5.162451418589164, 46.68273356743205];5.162451419;46.68273357;71440;71246
JUIGNAC;20;114;Juignac;juignac;[0.158358681368157, 45.36794181372815];0.158358681;45.36794181;16190;16170
JUIGNE-DES-MOUTIERS;8;93;Juigné-des-Moutiers;juigne des moutiers;[-1.212378892642007, 47.68931727200907];-1.212378893;47.68931727;44670;44078
JUIGNE-SUR-LOIRE;274;291;;juigne / loire;[-0.48458491523332003, 47.400116020027596];-0.484584915;47.40011602;49610;49167
JUIGNE-SUR-SARTHE;69;198;Juigné-sur-Sarthe;juigne sur sarthe;[-0.291741289617861, 47.86827532020376];-0.29174129;47.86827532;72300;72151
JUIGNETTES;14;66;Juignettes;juignettes;[0.6434537928195551, 48.84727067881254];0.643453793;48.84727068;27250;27359
JUILLAC;102;433;Juillac;juillac;[0.053633338455672, 44.81370502343344];0.053633338;44.81370502;33890;33210
JUILLAC-LE-COQ;62;168;Juillac-le-Coq;juillac le coq;[-0.256462985988404, 45.58916961476778];-0.256462986;45.58916961;16130;16171
JUILLAGUET;11;216;;juillaguet;[0.220482777083325, 45.48101750886651];0.220482777;45.48101751;16320;16172
JUILLAN;461;785;Juillan;juillan;[0.022806402979616003, 43.199677323958184];0.022806403;43.19967732;65290;65235
JUILLE;44;195;Juillé;juille;[0.14158567841896, 45.926316841161665];0.141585678;45.92631684;16230;16173
JUILLENAY;8;14;Juillenay;juillenay;[4.272108407815914, 47.361372851134185];4.272108408;47.36137285;21210;21328
JUILLES;13;64;Juilles;juilles;[0.826498709930327, 43.6069084452851];0.82649871;43.60690845;32200;32165
JUILLEY;30;217;Juilley;juilley;[-1.3472909578631471, 48.590900643260554];-1.347290958;48.59090064;50220;50259
JUILLY;195;237;Juilly;juilly;[4.4010841445618745, 47.49028267872726];4.401084145;47.49028268;21140;21329
JUJOLS;5;8;Jujols;jujols;[2.284398550651593, 42.58357598348064];2.284398551;42.58357598;66360;66090
JUJURIEUX;225;348;Jujurieux;jujurieux;[5.4109477189946205, 46.04970414666247];5.410947719;46.04970415;1640;1199
JULIANGES;0;17;Julianges;julianges;[3.319308421939902, 44.936535129475615];3.319308422;44.93653513;48140;48077
JULIENAS;60;132;Juliénas;julienas;[4.704026955575146, 46.241517652703145];4.704026956;46.24151765;69840;69103
JULIENNE;94;163;Julienne;julienne;[-0.228857639973836, 45.69038881963514];-0.22885764;45.69038882;16200;16174
JULLIANGES;20;128;Jullianges;julliange;[3.782104201309376, 45.30629067966596];3.782104201;45.30629068;43500;43108
JULLIE;64;132;Jullié;jullie;[4.664478283344318, 46.243580755292186];4.664478283;46.24358076;69840;69104
