VILLE_3;CHAT;CHIEN;VILLE;VILLE_2;COORDONNEES;LON;LAT;CODE POSTAL;CODE INSEE
MAISOD;27;0;Maisod;maisod;[5.692332629332331, 46.4791457718357];5.692332629;46.47914577;39260;39307
MAISON-FEYNE;0;5;Maison-Feyne;maison feyne;[1.670212705061613, 46.34726893971146];1.670212705;46.34726894;23800;23117
MAISON-ROUGE;103;0;Maison-Rouge;maison rouge;[3.151346045527364, 48.55494283547636];3.151346046;48.55494284;77370;77272
MAISONCELLE;0;2;Maisoncelle;maisoncelle;[2.148151358549636, 50.4509090573591];2.148151359;50.45090906;62310;62541
MAISONCELLE-ET-VILLERS;0;1;;villers et maisoncelle;[4.918483160666432, 49.58982724187009];4.918483161;49.58982724;8450;8268
MAISONCELLE-SAINT-PIERRE;0;1;Maisoncelle-Saint-Pierre;maisoncelle saint pierre;[2.121216948525487, 49.515438461441356];2.121216949;49.51543846;60112;60376
MAISONCELLE-TUILERIE;0;65;Maisoncelle-Tuilerie;maisoncelle tuilerie;[2.218974514994087, 49.58974350768517];2.218974515;49.58974351;60480;60377
MAISONCELLES;10;309;Maisoncelles;maisoncelles;[5.533752545276968, 48.13254237592207];5.533752545;48.13254238;52240;52301
MAISONCELLES-EN-BRIE;1;2;Maisoncelles-en-Brie;maisoncelles en brie;[2.993808751986141, 48.858937632037964];2.993808752;48.85893763;77580;77270
MAISONNAIS;0;1;Maisonnais;maisonnais;[2.219967621008941, 46.648080784256635];2.219967621;46.64808078;18170;18135
MAISONNAIS-SUR-TARDOIRE;32;2;Maisonnais-sur-Tardoire;maisonnais sur tardoire;[0.6838039271818741, 45.711960394091165];0.683803927;45.71196039;87440;87091
MAISONS;0;85;Maisons;maisons;[-0.7529201618332511, 49.31618713464943];-0.752920162;49.31618713;14400;14391
MAISONS-ALFORT;37;13;Maisons-Alfort;maisons alfort;[2.438182489056298, 48.806392326745176];2.438182489;48.80639233;94700;94046
MAISONS-DU-BOIS-LIEVREMONT;0;66;Maisons-du-Bois-Lièvremont;maisons du bois lieuremont;[6.414259849553709, 46.97955997439206];6.41425985;46.97955997;25650;25357
MAISONS-LAFFITTE;21;54;Maisons-Laffitte;maisons laffitte;[2.151615949011185, 48.95233690024643];2.151615949;48.9523369;78600;78358
MAISONS-LES-SOULAINES;1;0;Maisons-lès-Soulaines;maisons les soulaines;[4.782986185770334, 48.29502909815045];4.782986186;48.2950291;10200;10219
MAISONSGOUTTE;0;91;Maisonsgoutte;maisonsgoutte;[7.259207290141746, 48.35354625934792];7.25920729;48.35354626;67220;67280
MAISONTIERS;0;28;Maisontiers;maisontiers;[-0.263054037851978, 46.778493683943736];-0.263054038;46.77849368;79600;79165
MAISSE;0;608;Maisse;maisse;[2.370094058432133, 48.39589413332523];2.370094058;48.39589413;91720;91359
MAIXE;0;68;Maixe;maixe;[6.437903563827617, 48.647541573513365];6.437903564;48.64754157;54370;54335
MAIZIERES;128;3;Maizières;maizieres;[2.4412660028164472, 50.32212094996582];2.441266003;50.32212095;62127;62542
MAIZIERES-LA-GRANDE-PAROISSE;3;1;Maizières-la-Grande-Paroisse;maizieres la gde paroisse;[3.789408301215452, 48.504360741117814];3.789408301;48.50436074;10510;10220
MAIZIERES-LES-METZ;43;8;Maizières-lès-Metz;maiziere les metz;[6.156140480769336, 49.208517522794985];6.156140481;49.20851752;57280;57433
MAIZIERES-LES-VIC;0;2;Maizières-lès-Vic;maizieres les vics;[6.784012758883697, 48.70957535839179];6.784012759;48.70957536;57810;57434
MAIZIERES-SUR-AMANCE;0;26;Maizières-sur-Amance;maizieres sur amance;[5.608382908306482, 47.83535314950857];5.608382908;47.83535315;52500;52303
MAIZILLY;0;1;Maizilly;mazilly;[4.243190045152557, 46.17586315191604];4.243190045;46.17586315;42750;42131
MAIZY;68;1;Maizy;maizy;[3.716165260938379, 49.377259903983905];3.716165261;49.3772599;2160;2453
MALABAT;0;2;Malabat;malabat;[0.19281822283955902, 43.431964924037125];0.192818223;43.43196492;32730;32225
MALAKOFF;3;11;Malakoff;malakoff;[2.296935995172686, 48.81696959769409];2.296935995;48.8169696;92240;92046
MALANCOURT;10;41;Malancourt;malancourt;[5.176160497314993, 49.23556120463337];5.176160497;49.2355612;55270;55313
MALANDRY;0;12;Malandry;malandry;[5.18088695114555, 49.575661358760584];5.180886951;49.57566136;8370;8269
MALANGE;0;24;Malange;malange;[5.614616450471025, 47.183841903185645];5.61461645;47.1838419;39700;39308
MALATAVERNE;0;493;Malataverne;malataverne;[4.745370481857504, 44.47352375490901];4.745370482;44.47352375;26780;26169
MALAUNAY;0;8;Malaunay;malaunay;[1.048775740123332, 49.52549910035927];1.04877574;49.5254991;76770;76402
MALAUSSENE;1;78;Malaussène;malausene;[7.141120634513854, 43.915323256246616];7.141120635;43.91532326;6710;6078
MALAVILLE;0;11;;mallaville;[-0.103272182432403, 45.55252369647116];-0.103272182;45.5525237;16120;16204
MALAVILLERS;0;1;Malavillers;malavilliers;[5.865774683060236, 49.357466106937345];5.865774683;49.35746611;54560;54337
MALBO;0;21;Malbo;malbo;[2.752942178998039, 44.98055091984049];2.752942179;44.98055092;15230;15112
MALBOSC;1;0;Malbosc;malbosc;[4.072460278083261, 44.3495149489711];4.072460278;44.34951495;7140;7148
MALBUISSON;1;0;Malbuisson;malbuison;[6.31210934150602, 46.7987711532891];6.312109342;46.79877115;25160;25361
MALE;0;1;;male;[0.7539069299706621, 48.27389388713226];0.75390693;48.27389389;61260;61246
MALEMORT-DU-COMTAT;0;334;Malemort-du-Comtat;malemort du combat;[5.167418438035267, 44.01881899045391];5.167418438;44.01881899;84570;84070
MALEMORT-SUR-CORREZE;2;3;;malemort sur correze;[1.5838637223071799, 45.17609978904209];1.583863722;45.17609979;19360;19123
MALESHERBES;0;615;;malesherbes;[2.397994528208905, 48.28941506443057];2.397994528;48.28941506;45330;45191
MALEVILLE;26;2;Maleville;maleville;[2.10361790018837, 44.3999943584231];2.1036179;44.39999436;12350;12136
MALICORNE;0;1;;malicone;[3.097724764353729, 47.816650520167244];3.097724764;47.81665052;89120;89241
MALICORNE-SUR-SARTHE;0;390;Malicorne-sur-Sarthe;malicorne sur sarthe;[-0.087454310424843, 47.81255442809908];-0.08745431;47.81255443;72270;72179
MALIGNY;1;0;Maligny;maligny;[4.505275239069932, 47.084506480555916];4.505275239;47.08450648;21230;21374
MALINCOURT;0;1;Malincourt;malincourt;[3.324711304130986, 50.03519420911101];3.324711304;50.03519421;59127;59372
MALINTRAT;1;1;Malintrat;malintrat;[3.191199899535853, 45.81087836990336];3.1911999;45.81087837;63510;63204
MALISSARD;0;392;Malissard;malissard;[4.9585543877328675, 44.90073680843523];4.958554388;44.90073681;26120;26170
MALLEFOUGASSE-AUGES;0;4;Mallefougasse-Augès;malfougasse auges;[5.897796485686789, 44.075991861258146];5.897796486;44.07599186;4230;4109
MALLEMORT;856;6;Malemort;malemort;[5.182977265480766, 43.728583266707076];5.182977265;43.72858327;13370;13053
MALLEON;2;0;Malléon;malleon;[1.715479437360588, 43.03300147478038];1.715479437;43.03300147;9120;9179
MALLEVILLE-LES-GRES;1;79;Malleville-les-Grès;malleville les grès;[0.606063626777534, 49.83040352343006];0.606063627;49.83040352;76450;76403
MALLEVILLE-SUR-LE-BEC;0;1;Malleville-sur-le-Bec;malleville sur le bec;[0.7459722995249041, 49.24187897851849];0.7459723;49.24187898;27800;27380
MALMERSPACH;0;89;Malmerspach;malmerspach;[7.02280997090347, 47.85970128067544];7.022809971;47.85970128;68550;68199
MALTOT;0;1;Maltot;maltot;[-0.42298328373813004, 49.13159770277476];-0.422983284;49.1315977;14930;14396
MALVAL;0;32;;malval;[1.898056535402633, 46.35695508436212];1.898056535;46.35695508;23220;23121
MALVALETTE;1;1;Malvalette;malvalette;[4.15297814561617, 45.355043472804475];4.152978146;45.35504347;43210;43127
MALVES-EN-MINERVOIS;7;192;Malves-en-Minervois;malves en minervois;[2.453438640143446, 43.2501905179651];2.45343864;43.25019052;11600;11215
MALVEZIE;0;36;Malvezie;malvezie;[0.700137350743503, 43.0069388710924];0.700137351;43.00693887;31510;31313
MALVIES;0;107;Malviès;malvies;[2.183953874040049, 43.11743990105942];2.183953874;43.1174399;11300;11216
MALVILLE;3;0;Malville;malville ( 44260 );[-1.8541153675565791, 47.34314042116734];-1.854115368;47.34314042;44260;44089
MALZY;19;0;Malzy;malzy;[3.73000059945724, 49.921297033962645];3.730000599;49.92129703;2120;2455
MAMOUDZOU;203;1;Mamoudzou;mamoudzou;[45.19324560255759, -12.78999795861707];45.1932456;-12.78999796;97600;97611
MANAS;0;1;;manas;[4.9798871104813625, 44.601701533382574];4.97988711;44.60170153;26160;26171
MANCENANS;0;141;Mancenans;mancenans;[6.542513004247518, 47.46332992889918];6.542513004;47.46332993;25250;25365
MANCENANS-LIZERNE;0;1;Mancenans-Lizerne;mancenans lizerne;[6.77366805310162, 47.25805754670527];6.773668053;47.25805755;25120;25366
MANCHECOURT;1;1;;maanchecourt;[2.34678256144406, 48.240047893074205];2.346782561;48.24004789;45300;45192
MANCIET;0;169;Manciet;manciet;[0.058553675347562006, 43.817885793421624];0.058553675;43.81788579;32370;32227
MANCIEULLES;1;0;;mancieulles;[5.896696941267671, 49.2810932813498];5.896696941;49.28109328;54790;54342
MANCIOUX;0;127;Mancioux;mancioux;[0.9417569543378491, 43.166857893434376];0.941756954;43.16685789;31360;31314
MANDAILLES-SAINT-JULIEN;2;0;Mandailles-Saint-Julien;mandailles saint julien;[2.664301208886695, 45.07767939770042];2.664301209;45.0776794;15590;15113
MANDELIEU-LA-NAPOULE;1989;5;Mandelieu-la-Napoule;mandelieu la napoule;[6.918089365416476, 43.53805104680409];6.918089365;43.53805105;6210;6079
MANDEURE;2;5;Mandeure;mandeure;[6.810330244004308, 47.43266904805957];6.810330244;47.43266905;25350;25367
MANDEVILLE;1;47;Mandeville;mandeville;[1.012921635373661, 49.21547211348338];1.012921635;49.21547211;27370;27382
MANDRAY;0;107;Mandray;mandray;[7.002867813127763, 48.21368203283836];7.002867813;48.21368203;88650;88284
MANDRES-AUX-QUATRE-TOURS;0;1;Mandres-aux-Quatre-Tours;andres aux quatre tours;[5.79045735083013, 48.828014894832265];5.790457351;48.82801489;54470;54343
MANDRES-EN-BARROIS;0;1;Mandres-en-Barrois;mandres en barrois;[5.392676148357025, 48.49622085961153];5.392676148;48.49622086;55290;55315
MANDRES-LA-COTE;1;79;Mandres-la-Côte;mandres la côte;[5.333566869468536, 48.0688442091799];5.333566869;48.06884421;52800;52305
MANDRES-LES-ROSES;1;11;Mandres-les-Roses;manidres les roses;[2.548307416139081, 48.70588801740378];2.548307416;48.70588802;94520;94047
MANDUEL;0;6;Manduel;manduel;[4.488261830605832, 43.805690313755164];4.488261831;43.80569031;30129;30155
MANE;0;295;Mane;mane;[5.742342134794097, 43.93889737566907];5.742342135;43.93889738;4300;4111
MANENT-MONTANE;0;50;Manent-Montané;manent montane;[0.6045744550162511, 43.33409969729007];0.604574455;43.3340997;32140;32228
MANERBE;0;2;Manerbe;le manerbe;[0.143884808036286, 49.17840660078352];0.143884808;49.1784066;14340;14398
MANHOUE;0;74;Manhoué;manhoue;[6.341208377882245, 48.826682239658055];6.341208378;48.82668224;57590;57440
MANICAMP;40;99;Manicamp;manicamp;[3.179626399879981, 49.56506541624305];3.1796264;49.56506542;2300;2456
MANINGHEN-HENNE;33;0;Maninghen-Henne;maninghen henne;[1.6724792036982992, 50.76983645219755];1.672479204;50.76983645;62250;62546
MANIQUERVILLE;0;1;Maniquerville;manniquerville;[0.34657212169709, 49.69448111870005];0.346572122;49.69448112;76400;76406
MANLAY;0;1;Manlay;manlay;[4.333171429655035, 47.12035337278337];4.33317143;47.12035337;21430;21375
MANNEVILLE-LA-GOUPIL;1;0;Manneville-la-Goupil;manneville la  goupil;[0.34755266109856103, 49.61160140861062];0.347552661;49.61160141;76110;76408
MANNEVILLE-LA-PIPARD;25;1;Manneville-la-Pipard;manneville la pipard;[0.22836055254374701, 49.26529394119074];0.228360553;49.26529394;14130;14399
MANNEVILLE-LA-RAOULT;60;2;Manneville-la-Raoult;manneville la raoult;[0.32762461693091904, 49.36870314348303];0.327624617;49.36870314;27210;27384
MANNEVILLE-SUR-RISLE;3;2;Manneville-sur-Risle;manneville sur risle;[0.5459436264973261, 49.36108198265992];0.545943626;49.36108198;27500;27385
MANNEVILLETTE;0;3;Mannevillette;manevillette;[0.17539022518238, 49.595672064710165];0.175390225;49.59567206;76290;76409
MANO;33;0;Mano;mano;[-0.6659086135506911, 44.42509656797155];-0.665908614;44.42509657;40410;40171
MANOM;343;273;Manom;manom;[6.174728653975958, 49.38078681088679];6.174728654;49.38078681;57100;57441
MANONCOURT-EN-VERMOIS;0;46;Manoncourt-en-Vermois;manoncourt en vermois;[6.270241080285765, 48.60148942021135];6.27024108;48.60148942;54210;54345
MANOSQUE;2;1;Manosque;manosque cedex;[5.7910665417307134, 43.83540408305327];5.791066542;43.83540408;4100;4112
MANOT;0;196;Manot;manot;[0.62139009708505, 45.934300099227556];0.621390097;45.9343001;16500;16205
MANOU;0;1;Manou;manou;[0.962933887077251, 48.53638563478625];0.962933887;48.53638563;28240;28232
MANSAT-LA-COURRIERE;0;29;Mansat-la-Courrière;mansat la courriere;[1.79570521605896, 45.96524904442728];1.795705216;45.96524904;23400;23122
MANSLE;1;5;;mansle;[0.17385997041158702, 45.87908826637384];0.17385997;45.87908827;16230;16206
MANSO;8;1;Manso;manso;[8.81890618066939, 42.37088300922994];8.818906181;42.37088301;20245;2B153
MANT;13;86;Mant;mant;[-0.502752256256516, 43.59166063332374];-0.502752256;43.59166063;40700;40172
MANTENAY-MONTLIN;0;3;Mantenay-Montlin;mantenay   montlin;[5.106758997316098, 46.43027545106869];5.106758997;46.43027545;1560;1230
MANTES-LA-VILLE;40;24;Mantes-la-Ville;mantes la ville;[1.712055717775673, 48.974793943508146];1.712055718;48.97479394;78711;78362
MANTHELON;30;0;;manthelon;[1.038742824940498, 48.90833097405885];1.038742825;48.90833097;27240;27387
MANTHES;0;176;Manthes;manthes;[5.003401833471752, 45.3074924961415];5.003401833;45.3074925;26210;26172
MANVIEUX;0;39;Manvieux;manvieux;[-0.6586625483830291, 49.33772184497817];-0.658662548;49.33772184;14117;14401
MANZAC-SUR-VERN;0;165;Manzac-sur-Vern;manzac sur vern;[0.5904797551639891, 45.08449412002841];0.590479755;45.08449412;24110;24251
MANZIAT;1;211;Manziat;manziat;[4.902427771548622, 46.36438305848206];4.902427772;46.36438306;1570;1231
MARAC;0;1;Marac;marac;[5.172101647040633, 47.93374151907774];5.172101647;47.93374152;52260;52307
MARAINVILLE-SUR-MADON;0;20;Marainville-sur-Madon;marainville sur madon;[6.162681750483967, 48.3969659004401];6.16268175;48.3969659;88130;88286
MARAINVILLER;62;1;Marainviller;marainviller;[6.608238421189263, 48.5979947730405];6.608238421;48.59799477;54300;54350
MARAIS-VERNIER;0;1;Marais-Vernier;marais vernier;[0.464318330945644, 49.4380276828191];0.464318331;49.43802768;27680;27388
MARAMBAT;0;133;Marambat;marambat;[0.323828466494927, 43.77868759158213];0.323828466;43.77868759;32190;32231
MARANGE-SILVANGE;2;24;Marange-Silvange;marange silva?ge;[6.112380620359344, 49.215755032040875];6.11238062;49.21575503;57535;57443
MARANS;2;834;Marans;marans;[-0.97949623895113, 46.312033238442574];-0.979496239;46.31203324;17230;17218
MARANSIN;83;1;Maransin;maransin;[-0.253636034832288, 45.073022084971434];-0.253636035;45.07302208;33230;33264
MARAUSSAN;471;3;Maraussan;maraussan;[3.153789461496359, 43.370567072950024];3.153789461;43.37056707;34370;34148
MARAYE-EN-OTHE;0;1;Maraye-en-Othe;maraye en othe;[3.865327383244376, 48.15230362894403];3.865327383;48.15230363;10160;10222
MARBAIX;2;127;Marbaix;marbraix;[3.836506552366637, 50.12805801683045];3.836506552;50.12805802;59440;59374
MARBEVILLE;0;1;Marbéville;arbeville;[5.021884882372172, 48.26259938662267];5.021884882;48.26259939;52320;52310
MARBOUE;0;192;Marboué;marboue;[1.307760719565636, 48.119643337921595];1.30776072;48.11964334;28200;28233
MARBY;4;37;Marby;marby;[4.4269448841328725, 49.835110590648185];4.426944884;49.83511059;8260;8273
MARC-LA-TOUR;13;38;;marc la tour;[1.852100293048419, 45.197726145824625];1.852100293;45.19772615;19150;19127
MARCAIS;0;1;;marcais;[2.353130804894913, 46.69612859768597];2.353130805;46.6961286;18170;18136
MARCAY;140;3;Marçay;marcay;[0.225624915429315, 46.47060885886106];0.225624915;46.47060886;86370;86145
MARCELCAVE;11;1;Marcelcave;marcelcave;[2.570649591882285, 49.84838213293049];2.570649592;49.84838213;80800;80507
MARCELLAZ-ALBANAIS;3;0;Marcellaz-Albanais;macellaz albanais;[5.999663819278404, 45.87076664383336];5.999663819;45.87076664;74150;74161
MARCENAT;0;1;Marcenat;marcenat;[2.8557754213551902, 45.316287571944216];2.855775421;45.31628757;15190;15114
MARCEY-LES-GREVES;1;232;Marcey-les-Grèves;marcey les grèves;[-1.3889745277282999, 48.70010070073995];-1.388974528;48.7001007;50300;50288
MARCHAINVILLE;0;1;;marchainville;[0.807483495493992, 48.59495437091381];0.807483495;48.59495437;61290;61250
MARCHAMP;0;81;Marchamp;marchamp;[5.549851811070733, 45.77384952663062];5.549851811;45.77384953;1680;1233
MARCHAMPT;53;0;Marchampt;marchampt;[4.561013573218917, 46.1084857601466];4.561013573;46.10848576;69430;69124
MARCHAUX;1;0;;marchaux;[6.12169829590924, 47.32247824652392];6.121698296;47.32247825;25640;25368
MARCHENOIR;0;1;Marchenoir;marchenoir;[1.410660624693199, 47.83405310445711];1.410660625;47.8340531;41370;41123
MARCHEVILLE-EN-WOEVRE;0;13;Marchéville-en-Woëvre;marcheville en woevre;[5.681648164885438, 49.08770818961317];5.681648165;49.08770819;55160;55320
MARCIEUX;0;44;Marcieux;marcieux;[5.77861801494314, 45.61485557381458];5.778618015;45.61485557;73470;73152
MARCIGNY;0;200;Marcigny;marcigny;[4.039116012998311, 46.2756272512309];4.039116013;46.27562725;71110;71275
MARCIGNY-SOUS-THIL;0;14;Marcigny-sous-Thil;marcigny sous thil;[4.384522427109809, 47.39131076161985];4.384522427;47.39131076;21390;21380
MARCILLAC;0;466;;marcillac;[-0.49891962305583903, 45.27410805164616];-0.498919623;45.27410805;33860;33267
MARCILLAC-LANVILLE;2;0;Marcillac-Lanville;marcillac   lanville;[0.018328908113491003, 45.857430400496334];0.018328908;45.8574304;16140;16207
MARCILLAC-VALLON;88;0;Marcillac-Vallon;marcillac vallon;[2.464879705846606, 44.47723613507765];2.464879706;44.47723614;12330;12138
MARCILLAT-EN-COMBRAILLE;2;1;Marcillat-en-Combraille;marcillat en combraille;[2.634411183760586, 46.170162440422686];2.634411184;46.17016244;3420;3161
MARCILLE-LA-VILLE;1;130;Marcillé-la-Ville;marcillé la ville;[-0.48057412183402304, 48.32466213289971];-0.480574122;48.32466213;53440;53144
MARCILLE-ROBERT;60;3;Marcillé-Robert;marcille robert;[-1.353561624589768, 47.958471678825724];-1.353561625;47.95847168;35240;35165
MARCILLY;0;4;Marcilly;marcilly;[-1.24420816550202, 48.65399007503327];-1.244208166;48.65399008;50220;50290
MARCILLY-D'AZERGUES;1;1;Marcilly-d'Azergues;marcilly dazergues;[4.730916110175073, 45.867988264542596];4.73091611;45.86798826;69380;69125
MARCILLY-EN-BASSIGNY;0;76;Marcilly-en-Bassigny;marcilly en bassigny;[5.547947000451723, 47.88722078215715];5.547947;47.88722078;52360;52311
MARCILLY-EN-GAULT;0;5;Marcilly-en-Gault;marcilly en gault;[1.8708719225688761, 47.46269526736468];1.870871923;47.46269527;41210;41125
MARCILLY-EN-VILLETTE;2;2;Marcilly-en-Villette;marcilly en villette;[2.034292275559351, 47.77171204139744];2.034292276;47.77171204;45240;45193
MARCILLY-ET-DRACY;0;25;Marcilly-et-Dracy;marcilly et dracy;[4.495972628956995, 47.40538433940112];4.495972629;47.40538434;21350;21381
MARCILLY-LA-GUEURCE;5;0;Marcilly-la-Gueurce;marcilly la gueurce;[4.304474721987811, 46.39582622202398];4.304474722;46.39582622;71120;71276
MARCILLY-LE-CHATEL;0;1;Marcilly-le-Châtel;marcilly le chatel;[4.028773282715158, 45.68889892065894];4.028773283;45.68889892;42130;42134
MARCILLY-LE-HAYER;0;6;Marcilly-le-Hayer;marcilly le hayer;[3.644193656932159, 48.33128150980725];3.644193657;48.33128151;10290;10223
MARCILLY-LES-BUXY;1;0;Marcilly-lès-Buxy;marcilly les bucy;[4.591818902832973, 46.72671634992946];4.591818903;46.72671635;71390;71277
MARCILLY-SUR-EURE;1;0;Marcilly-sur-Eure;marcilly sur  eure;[1.332872961613516, 48.82135846133681];1.332872962;48.82135846;27810;27391
MARCILLY-SUR-SEINE;1;142;Marcilly-sur-Seine;marcillysur seine;[3.710479734369366, 48.55536528659609];3.710479734;48.55536529;51260;51343
MARCILLY-SUR-TILLE;0;2;Marcilly-sur-Tille;marcilly sur tille;[5.128834125583275, 47.51251079087829];5.128834126;47.51251079;21120;21383
MARCILLY-SUR-VIENNE;0;1;Marcilly-sur-Vienne;marcilly / vienne;[0.527587877221605, 47.04634832222493];0.527587877;47.04634832;37800;37147
MARCK;581;3;Marck;marck;[1.949457652145191, 50.95391560792646];1.949457652;50.95391561;62730;62548
MARCKOLSHEIM;0;496;Marckolsheim;marckolsheim;[7.561018059729387, 48.14962223930124];7.56101806;48.14962224;67390;67281
MARCOING;0;386;Marcoing;marcoing;[3.17343200113247, 50.11447498529635];3.173432001;50.11447499;59159;59377
MARCONNELLE;46;0;Marconnelle;marconnelle;[2.007111584487948, 50.36945296899908];2.007111584;50.36945297;62140;62550
MARCORIGNAN;1;0;Marcorignan;marco rignan;[2.91473054806699, 43.2247080876236];2.914730548;43.22470809;11120;11217
MARCOUSSIS;6;1166;Marcoussis;marcoussis;[2.206213936611423, 48.646332188841505];2.206213937;48.64633219;91460;91363
MARCQ;7;1;;marcq;[1.823820856586378, 48.864231059089846];1.823820857;48.86423106;78770;78364
MARCQ-EN-BAROEUL;15;3;Marcq-en-Barœul;marcq en varoeul;[3.100935838156887, 50.675334855658114];3.100935838;50.67533486;59700;59378
MARCY;0;32;Marcy;marcy;[4.6760516355796575, 45.9139105552171];4.676051636;45.91391056;69480;69126
MARCY-SOUS-MARLE;11;0;Marcy-sous-Marle;marcy sous marle;[3.734538811492718, 49.74574951632326];3.734538811;49.74574952;2250;2460
MARDEUIL;0;5;;ardeuil;[3.9227854243827, 49.05528967142277];3.922785424;49.05528967;51530;51344
MAREIL-EN-CHAMPAGNE;1;92;Mareil-en-Champagne;mareil en champagne;[-0.17895750018966902, 47.98060800600108];-0.1789575;47.98060801;72540;72184
MAREIL-EN-FRANCE;2;102;Mareil-en-France;mareil en france;[2.417537939073774, 49.070038479808794];2.417537939;49.07003848;95850;95365
MAREIL-MARLY;1;238;Mareil-Marly;mareil mareil;[2.076683559012134, 48.88078365260364];2.076683559;48.88078365;78750;78367
MAREIL-SUR-LOIR;0;7;Mareil-sur-Loir;mareil sur loire;[0.007801779029288001, 47.720167568303175];0.007801779;47.72016757;72200;72185
MAREIL-SUR-MAULDRE;1;191;Mareil-sur-Mauldre;mareil sur mauldre;[1.875281294315732, 48.88860678840498];1.875281294;48.88860679;78124;78368
MAREILLES;11;22;Mareilles;mareilles;[5.26234657634674, 48.17447771335102];5.262346576;48.17447771;52700;52313
MARENLA;0;72;Marenla;marenla;[1.874538852962547, 50.45218389359139];1.874538853;50.45218389;62990;62551
MARENNES;523;905;Marennes;marennes;[-1.109299953153419, 45.822126958792154];-1.109299953;45.82212696;17320;17219
MARESQUEL-ECQUEMICOURT;3;196;Maresquel-Ecquemicourt;maresquel ecquemicourt;[1.934892883358053, 50.39994016751382];1.934892883;50.39994017;62990;62552
MARESVILLE;0;31;Maresville;maresville;[1.730186964816871, 50.52327088176665];1.730186965;50.52327088;62630;62554
MARETZ;0;398;Maretz;maretz;[3.420388712123475, 50.04508611324094];3.420388712;50.04508611;59238;59382
MAREUGHEOL;15;0;Mareugheol;mareugheol;[3.161698784708651, 45.484073465569644];3.161698785;45.48407347;63340;63209
MAREUIL;0;1;Mareuil;mareuil;[-0.135920647839222, 45.77240897528409];-0.135920648;45.77240898;16170;16208
MAREUIL-CAUBERT;0;1;Mareuil-Caubert;mareul caubert;[1.8260035345943662, 50.07099552905094];1.826003535;50.07099553;80132;80512
MAREUIL-EN-BRIE;0;1;Mareuil-en-Brie;mareuil e n brie;[3.753950211479983, 48.96383844932867];3.753950211;48.96383845;51270;51345
MAREUIL-LA-MOTTE;0;127;Mareuil-la-Motte;mareil la motte;[2.797274711022503, 49.549239519547356];2.797274711;49.54923952;60490;60379
MAREUIL-LE-PORT;0;102;Mareuil-le-Port;mareuil le port;[3.744258984314642, 49.07376723867545];3.744258984;49.07376724;51700;51346
MAREUIL-LES-MEAUX;1;5;Mareuil-lès-Meaux;mareuil lès meaux;[2.869756973061129, 48.92362262678321];2.869756973;48.92362263;77100;77276
MAREUIL-SUR-ARNON;111;3;Mareuil-sur-Arnon;mareuil sur arnon;[2.163127008942837, 46.87861928290311];2.163127009;46.87861928;18290;18137
MAREUIL-SUR-AY;69;1;;ma reuil sur lay;[4.040512295393654, 49.04534280072851];4.040512295;49.0453428;51160;51347
MAREUIL-SUR-CHER;5;1;Mareuil-sur-Cher;mareuil sur cher;[1.303130313564026, 47.27562085465358];1.303130314;47.27562085;41110;41126
MAREUIL-SUR-OURCQ;0;3;Mareuil-sur-Ourcq;mareuil sur ourcq;[3.073275545483002, 49.13921516648554];3.073275545;49.13921517;60890;60380
MAREY-LES-FUSSEY;5;7;Marey-lès-Fussey;marey les fussey;[4.862152367492051, 47.12161691511684];4.862152367;47.12161692;21700;21384
MAREY-SUR-TILLE;0;65;Marey-sur-Tille;marey sur tille;[5.081791875711731, 47.59431246610935];5.081791876;47.59431247;21120;21385
MARFAUX;1;1;Marfaux;marfaux;[3.900461621177044, 49.169115665752045];3.900461621;49.16911567;51170;51348
MARGAUX;0;285;;margaux;[-0.671911642440985, 45.04682758923484];-0.671911642;45.04682759;33460;33268
MARGENCEL;0;1;Margencel;margencel;[6.422534247632535, 46.33158180477619];6.422534248;46.3315818;74200;74163
MARGERIDES;0;75;Margerides;margerides;[2.415605700739258, 45.45642481075565];2.415605701;45.45642481;19200;19128
MARGERIE-CHANTAGRET;1;0;Margerie-Chantagret;margerie chantagret;[4.053025010390795, 45.52498036760169];4.05302501;45.52498037;42560;42137
MARGNY;1;0;;margny;[3.657751462179344, 48.922363968505934];3.657751462;48.92236397;51210;51350
MARGNY-AUX-CERISES;1;0;Margny-aux-Cerises;margny aux cerises;[2.868658539556636, 49.67244437087959];2.86865854;49.67244437;60310;60381
MARGON;63;0;Margon;margon;[3.304069181609443, 43.48649017554595];3.304069182;43.48649018;34320;34149
MARGUERITTES;3;2;Marguerittes;margueritte;[4.4502064392300404, 43.86115026076428];4.450206439;43.86115026;30320;30156
MARIEULLES;0;73;Marieulles;marieulles;[6.110761405375602, 49.00560982760351];6.110761405;49.00560983;57420;57445
MARIGNA-SUR-VALOUSE;5;0;Marigna-sur-Valouse;marigna sur valouse;[5.528026594294047, 46.446576605638846];5.528026594;46.44657661;39240;39312
MARIGNAC;0;1;Marignac;marignac;[0.666041142897823, 42.894858947813255];0.666041143;42.89485895;31440;31316
MARIGNAC-EN-DIOIS;5;0;Marignac-en-Diois;marignac en diois;[5.334402895603727, 44.810217050410124];5.334402896;44.81021705;26150;26175
MARIGNAC-LASCLARES;30;0;Marignac-Lasclares;marignac lasclares;[1.106620375823203, 43.30498786470456];1.106620376;43.30498786;31430;31317
